Fstat_Species	Anova_Species	AnovaAdj_Species
AMBRA1	31.5256913210648	7.14153256761054e-09	9.62750005439577e-05
AMD1	11.0088699052005	0.000161944260907516	1
AMDHD1	1.77954843169838	0.182141107187081	1
AMDHD2	13.4905936012846	3.52425551953543e-05	0.475104886588572
AMER2	6.94378287643076	0.00263247988000513	1
AMER3	41.2775681650625	2.35874069271033e-10	3.1798183278428e-06
AMFR	44.4118959664228	8.84772769070591e-11	1.19276216998406e-06
AMHR2	7.24666781820943	0.00210822075108678	1
AMIGO1	20.3044476614248	9.05750713070407e-07	0.0122104253629022
AMIGO2	1.08446029083283	0.34806068595212	1
