Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
29	ABCA10	-0.950822176107129	6.54486014495248e-07	9.94715440970737e-06	1.60747895075581	1.8773707248565e-05	0.000171469070066331	2.25791029577561	1.94670772390992e-07	2.62961591443183e-06	41.6095023601812	2.12106683410218e-10	2.85941019905315e-06
30	ABCA12	-0.572979731387373	0.0911561045294791	0.194904908035196	-1.26273599796499	0.0144082280846254	0.0496389784842409	-0.505002936225388	0.414736983775945	0.55544101711539	2.86159269079527	0.0692423237765734	1
31	ABCA13	-0.777078874307626	0.0059153091841444	0.0212311722873937	-1.6757702479691	0.00230640580242203	0.0110532017854431	-0.652661492472242	0.336747886204589	0.47481416733857	6.63503234452879	0.00330998178813832	1
32	ABCA2	-0.219957541561629	0.193818796991333	0.342491965164526	0.226750494507971	0.316017125077646	0.477725130666352	0.708967945742468	2.3629998002761e-07	3.13539373105533e-06	90.7630639998363	2.12955479534709e-15	2.87085281960741e-11
33	ABCA3	-0.0625093999547702	0.696571205756427	0.820846256192572	0.380256137000011	0.0794841193902847	0.187920977464123	0.179773219898117	0.232380979127364	0.363714829115687	68.992583496736	1.55235438496685e-13	2.0927289463738e-09
34	ABCA4	1.78874229205089	0.00104342156570914	0.00479753278558146	3.14257245872376	3.5142356860085e-06	3.8832304330394e-05	0.391816535142907	0.103362570556538	0.217555670197704	17.9222011041693	3.01753988761545e-06	0.0406794552249439
35	ABCA5	-0.0433589923017059	0.712698368200269	0.831662570911744	1.02153175317109	2.69326907442746e-08	5.04978586819981e-07	0.911707920171915	2.40224871084216e-06	2.51434121668192e-05	68.0617511722574	1.90784623631289e-13	2.5719675111734e-09
36	ABCA6	-0.641336574046572	2.71135482994289e-05	0.000273182170870404	0.811345955688647	0.00723338591838374	0.0284378173128408	1.37732637967071	2.2649543067077e-05	0.000182631374363099	32.2761204183143	5.37216769880235e-09	7.24221927475544e-05
37	ABCA7	0.352865769812909	0.285199704714589	0.452858623453683	0.2926101855912	0.527320244655282	0.673501110203491	-0.266212554750874	0.23411950774783	0.363714829115687	27.9679131081622	2.92329212677116e-08	0.00039408901161002
38	ABCA8	-0.372339824574688	0.50288651294539	0.669594110903476	-2.25548502224407	0.0161223534989325	0.0541738403587013	-1.6143636758514	0.0995560351646172	0.211756849172326	6.98938475911717	0.00254550190856574	1
39	ABCA9	0.237245440886503	0.134103380805196	0.262006909657224	3.08622510226892	2.19824158875781e-13	9.52877648168619e-12	2.691775436889	4.72335852652606e-08	7.18686188443541e-07	93.9575624957256	1.22017652622753e-15	1.64491997500733e-11
40	ABCB11	-0.114864367483516	0.668019060845161	0.80134943577626	0.470987181029274	0.112188602070611	0.243701989125671	0.429093868319117	0.0313718096659292	0.0863637668177235	4.14858640708184	0.0232527218236513	1
41	ABCB4	0.292811610577439	0.458481344778561	0.628575918738918	-0.544908080428	0.357955899162352	0.519832325391325	-0.656987622572204	0.0242074872181837	0.0702715622713898	2.25616288361379	0.118255143634609	1
42	ABCB5	-0.00850207036921428	0.92241625175289	0.959973688987292	0.142213741698207	0.243231308439259	0.396900308769823	-0.012801181383602	0.859028003687338	0.913581296758363	0.290728970177031	0.749324602186964	1
43	ABCB6	0.0562714454042602	0.870015100411702	0.929003847021795	2.14128235119156	0.000298525306845709	0.00192279964719876	2.30752958066977	5.44772450483677e-07	6.58071452058284e-06	9.97735130910815	0.000316701414499111	1
44	ABCB9	0.553303932353141	0.000650829628421556	0.00316186380490061	-0.284004269471933	0.143273821699803	0.292647634899249	-0.20063841648646	0.224334105754023	0.363714829115687	6.38321870778385	0.00399777567969606	1
45	ABCC1	0.697035195435279	0.00080819029113588	0.00383904627019126	1.04933390906721	2.66651400289142e-05	0.000234184203732764	0.339120818683792	0.00712563915368003	0.0260751198237678	2.18796141577138	0.125721527445868	1
46	ABCC10	-0.53740403024347	0.106416917432935	0.220065418609203	-1.19051397952663	0.0123514358830561	0.0438278870765578	-0.826659282934222	0.00187421423045708	0.00854456612810008	50.350128623847	1.56463961965595e-11	2.10929067125819e-07
47	ABCC11	-0.370869873598752	0.157547775886433	0.295068292126286	-0.128194509550628	0.673364795523953	0.78997744395252	0.286076557124833	0.484917981870551	0.620696858488121	1.17747575840975	0.318766941016671	1
48	ABCC12	1.90069504156933	7.43362253086133e-05	0.00066366003535458	4.61929553704131	0	0	2.81985996089307	2.17601048291272e-10	4.98891110886842e-09	96.5411335146289	7.86577744225216e-16	1.06038545699001e-11
49	ABCC2	0.397449006268643	0.250667671406128	0.414174638831476	-0.763227653110134	0.159425912800373	0.316427615588897	-1.04478240375491	0.0162821629992242	0.0512012688109499	2.34922509976309	0.108810839624096	1
50	ABCC3	-2.27025548646456	6.60541283670213e-07	1.00278795553583e-05	-1.37950291048117	0.0392413060191017	0.10925486295818	0.714682854050989	0.0128411315018733	0.0421708389224735	58.708972625389	1.7265199211901e-12	2.32752150575638e-08
51	ABCC4	-0.530450816067017	0.0845787676665106	0.183726452934616	-2.024687781182	5.68270946130767e-05	0.000454111477462292	-2.03963505647334	3.58713059256388e-12	1.05816427830096e-10	24.8114547701622	1.11844017241029e-07	0.00150776919642632
52	ABCC5	0.0989145826247124	0.394802076512211	0.571248985023196	0.0181309891912101	0.885118869680281	0.931700435867874	0.190228813931901	0.174000677655274	0.321461304025045	12.1388227504411	7.96854024178851e-05	1
53	ABCC6	-0.900785756065688	0.0187061386106782	0.0556683122760601	0.434914054048809	0.363427689448886	0.525013354299616	1.58953062873656	0.00324805546804918	0.0136493253630832	12.3154211462609	7.14891660628202e-05	0.963745447692879
54	ABCC8	0.566434720648693	0.00221519424162153	0.00911848353322134	0.604119962532916	0.00232416186874729	0.0111145889154247	-0.148799674196153	0.223637342590259	0.363714829115687	30.115519928212	1.23348183998078e-08	0.000166285686847808
55	ABCC9	0.669516195799476	0.0301625951303581	0.0815612805829832	2.30345948214053	2.27543739406144e-09	5.30712309850213e-08	2.38405768038349	7.03201856744329e-08	1.03832028814571e-06	103.666427057553	2.46078817117542e-16	3.31738853356158e-12
56	ABCD2	0.090197284231791	0.714564033936426	0.832443634764688	-0.198798598006269	0.554659691330881	0.695504352974756	-0.0232285682931605	0.956874955457163	0.973688168497679	0.931023305333334	0.402733352538526	1
57	ABCD3	-0.00371204711584565	0.987386678344193	0.994427848661982	-0.844048542584409	3.61692355501653e-05	0.000305512195771791	-0.839185643978828	8.2683735858069e-07	9.54331714985127e-06	5.49775935639369	0.00788140788088921	1
58	ABCD4	-0.11328302863867	0.526315708408179	0.689194955323036	-0.00122042033577461	0.996461633179477	0.998016291002417	0.308247740477783	0.235498733835441	0.364621388633924	16.9548385623265	5.02862123010613e-06	0.0677908428030607
59	ABCE1	-1.22397213853105	1.22202248320491e-11	4.72036822237404e-10	-0.628376915864235	0.00767568703079968	0.0298804322443576	0.359790809302043	0.118591879711939	0.242453310645535	16.4030952559679	6.77022404207668e-06	0.0912693903112358
60	ABCF1	-0.251447046221151	0.162568095762262	0.302203598865286	-0.551715584058526	0.0170876430296907	0.0568225248355353	0.432682930190549	0.0290056911724108	0.0811850673014249	1.9343322077856	0.158136000389614	1
61	ABCF2	0.457628284107353	0.00747368177313135	0.0259601607859052	0.27045880728267	0.276353892980931	0.434769916712108	0.346654216011889	0.106761733564642	0.222967456264127	19.4002957446967	1.41772928620891e-06	0.0191124085073823
62	ABCF3	-0.392513771996762	0.26047987266219	0.425209390076218	-0.10317867199672	0.835045701818844	0.900234241329154	0.723440232320293	8.52243766691352e-06	7.79979512475636e-05	8.28536024039105	0.00100291078306421	1
63	ABCG4	0.180026915859809	0.419346379195718	0.595011950103933	-0.654246744177088	0.0219052658364096	0.0691418610959115	-1.01947313672818	2.17100731620956e-05	0.00017588551460229	64.2118670859435	4.58487888127418e-13	6.18087521984572e-09
64	ABCG5	0.141091135498576	0.690382753228127	0.816305120623028	0.923887990274097	0.00603289680938945	0.0245337803581838	0.0755772671440294	0.833943197134746	0.897667537573739	7.48600219549406	0.00177203856850238	1
65	ABCG8	0.489346697721819	0.259239321863785	0.423612763399477	2.43228879662668	6.04951924665365e-06	6.2685295130006e-05	1.66287835037267	1.19230281203642e-08	2.07131884137409e-07	13.8221970648666	2.89980748811351e-05	0.390923047472582
66	ABHD1	-0.178779081706963	0.0343522486375876	0.0904497390397105	-0.413215617601441	0.145455659917991	0.296014575893801	-0.41744281547122	0.271443705481889	0.405114474718134	10.2589751162734	0.00026310221335706	1
67	ABHD10	0.514919363336831	0.0380917482715621	0.0984348595988761	1.25031467778774	0.00107132900315232	0.00572557886556974	0.908857148704717	0.00401132539764371	0.0163206182360719	39.6897815639322	3.95242416057326e-10	5.32826301086881e-06
68	ABHD11	0.263671533863504	0.581804594936473	0.733773762217101	1.67512024360416	0.0119289073450033	0.0425432804015845	0.723597735103872	0.0864973994351685	0.190223726229283	0.947282836281322	0.396534187163072	1
69	ABHD12	0.817808902293156	0.0233657934780507	0.0664404686516771	-0.361268141152451	0.460228435778586	0.61618229642776	-1.06153730853342	1.55323524386741e-05	0.000131115618801356	19.2424530700673	1.53470944774428e-06	0.0206894180650406
70	ABHD12B	1.47549185702577	1.34768954691555e-05	0.00014819088729175	1.99632365952634	0.000155655933249399	0.00110908965969088	0.691198582889243	0.17874350228487	0.327317276526604	34.6475820915897	2.24327795224293e-09	3.02416300741869e-05
71	ABHD13	0.299319829509534	0.152321849822658	0.287961135529273	-0.173297777053669	0.609876164265653	0.741097942172821	0.0404276863504981	0.9127063336652	0.947578188022458	22.7070671863544	2.88844429131596e-07	0.00389391174912305
72	ABHD14B	1.56515524941916	0.00111791523735527	0.00509111205265401	-0.17022095420125	0.77983562400319	0.864886929918795	-2.08086632534453	1.88492021990783e-09	3.78134069710973e-08	9.17206484499409	0.000543531856086306	1
73	ABHD15	0.144964672844258	0.777335337761969	0.872659538948135	-0.46725078093206	0.427929786455515	0.58740672550726	0.276469573537423	0.251622502493353	0.383160844472257	3.57556829460982	0.0375148328319358	1
74	ABHD16A	0.0138579492125177	0.978751154764765	0.989838283374629	-0.555463117226899	0.321075294962343	0.482758872561605	-0.580178275464492	0.243110593171997	0.373439849696611	13.5899996847714	3.32344153064763e-05	0.448033152746607
75	ABHD16B	-0.0319670974743016	0.577761982870583	0.730863215827937	-0.00544040539724427	0.941595713539467	0.966092058078041	0.0233284168923655	0.305742547146801	0.44162812365649	2.65691918270253	0.0828403902510944	1
76	ABHD17A	0.527108285208014	0.0113249227911472	0.036594267532947	-0.674566902147706	0.00424234727212403	0.0183011467441613	-1.32633876228332	2.4583719504534e-09	4.83814777577551e-08	64.5426236723272	4.24553753095063e-13	5.72340914547454e-09
77	ABHD17B	0.608253106816856	0.209734376577135	0.363329366568537	-0.834906251613086	0.202442975579892	0.374038768139331	-1.01982786211528	0.0738228867994151	0.169367994714587	3.08645319386095	0.0569689456182926	1
78	ABHD17C	-0.080971054473673	0.828772597876006	0.903919863629312	-0.402949794734958	0.311172035508073	0.473355293407214	-0.796434737116526	0.0654242528035061	0.15362904581851	1.22528467013574	0.304729910663549	1
79	ABHD2	-0.187835341916373	0.100584599683179	0.210360066448795	0.313974993066962	0.0462793849360275	0.124182402134273	0.529739299319692	0.000270184558320619	0.00162969039405828	17.5191621762363	3.72697521163188e-06	0.0502433528280094
80	ABHD3	-0.538835556075266	0.306698541724849	0.476941174413737	-0.0542143704594451	0.943310727663541	0.966687337106211	0.927884222036388	0.106047523432716	0.221771134545101	4.10357502005551	0.0241328205031252	1
81	ABHD4	-0.884053299158661	0.0231028881302564	0.0658456733369951	-0.931639161942672	0.111338388186733	0.242519439512901	-0.243198165549644	0.512124760773512	0.645651725426702	21.1272268730212	6.07770931228545e-07	0.00819335992389202
82	ABHD5	-0.290937488803863	0.367123918255935	0.541546946275113	0.755275847022722	0.0869078938210142	0.200773936505593	1.57648382945196	0.000157556299053008	0.00101336663527366	16.2398354913257	7.39946317848745e-06	0.0997521631091893
83	ABHD6	-0.24400228369436	0.432797759960477	0.607448891413554	-0.638424830629108	0.141254574050595	0.289576172867408	-0.67556270181351	0.0236588730306473	0.0689629487769225	15.3303922678717	1.22316991927072e-05	0.164895536816886
84	ABI1	0.329772079403372	0.0581768083174499	0.136777389767621	0.0554497756979352	0.79864350829015	0.877189499778175	-0.233123390671751	0.236975151143922	0.366318313561657	10.3994775843495	0.000240012973390416	1
85	ABI2	0.340126499481566	0.00185745406486726	0.0078251057026486	1.15902134730008	4.44089209850063e-15	2.3663109241062e-13	0.771740122193036	8.78449513130874e-09	1.54998276490225e-07	105.641382835328	1.80449798890761e-16	2.43264373884634e-12
86	ABI3	0.0107385191529999	0.907324433567786	0.951434403307974	-0.110544067770404	0.666369109155993	0.784980947267733	-0.301794920524806	0.324036096640652	0.461952471164199	2.14669159906004	0.130478841117895	1
