Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
32	BEST3	2.04599121876517	0.00176809049944948	0.00792144500600813	2.63059264555458	1.61688502759993e-05	9.62775046690579e-05	0.519106208939511	0.204634594834924	0.354562728306647	30.7783523237857	8.52783859221162e-08	0.00114963792061605
33	BICD1	0.843695562426317	1.88212331542204e-06	2.51465851488647e-05	0.872338508622801	3.39950290140223e-13	6.0063825181918e-12	0.26472470246057	0.129154194310796	0.250413877966899	55.479510639106	1.81885461462342e-10	2.45199790597383e-06
34	BLOC1S6	1.04432107185414	5.46469651752091e-08	9.87527798293557e-07	0.687108500688094	0.000525480478010154	0.00226470662533724	-0.299271376673245	0.296545390909688	0.465339124066291	28.7862567880453	1.61262130442873e-07	0.00217397478050037
35	BLZF1	0.984466694594117	3.74400007689957e-05	0.000366276233938194	1.17025432144074	2.45285974234122e-05	0.000140650796199498	0.0348492852057292	0.899545539628382	0.929967286789128	37.4090345038214	1.23378712259798e-08	0.000166326841997434
36	C19orf18	1.93972163738079	0.000123673767554733	0.00105722641750498	2.2309385766469	3.69007085434525e-05	0.000203960004868505	-0.292003741275221	0.672697669854887	0.761238754915952	27.4316727374901	2.53010155262977e-07	0.0034108299031002
37	C7orf55-LUC7L2	1.27249973634912	7.20838052381545e-05	0.000657039741998351	1.7074391458846	5.73053337005192e-07	4.41195433247686e-06	0.0692004646740395	0.717437822572168	0.795442000665795	29.2747208350172	1.37566488136672e-07	0.00185453382657047
38	CACNA2D3	2.93161569104679	0	0	4.23554117569051	0	0	1.18902284989651	0.0765828378981701	0.168552196733507	106.148696684869	8.50600436842977e-14	1.14669444890802e-09
39	CALD1	1.95504464094091	2.63321497939728e-09	5.97026831654952e-08	2.50355030487553	2.50881537766645e-11	3.63279700390133e-10	0.634777766207235	0.221385564400011	0.375612511870118	61.8427844260253	5.33325973097518e-11	7.18976744332765e-07
40	CAPN13	4.19225029555573	0	0	4.51898244650305	0	0	0.0767792423541778	0.183733927419636	0.326468574607107	64.1147799395615	3.52799132551907e-11	4.75608510593226e-07
41	CCDC136	1.32316394902449	2.03018934996635e-10	5.57413088124162e-09	1.18763341295666	9.05951548337836e-05	0.000463496501827035	0.27604937027543	0.401245116739553	0.578076541450015	31.5256640947386	6.76401316138014e-08	0.000911856614285657
42	CCDC174	0.534718061120891	0.0062678062925472	0.0236089121625674	0.775884416703942	0.000339703004740288	0.00152093530617862	0.225123601618505	0.363853417670132	0.539675203389927	26.4618685988319	3.52492113215588e-07	0.00475194617825934
43	CCDC91	0.905273420964916	0.00367984674123756	0.0149332763588327	1.36385303095415	8.06360090921387e-07	6.04254607321358e-06	0.587879550925354	0.221720734091185	0.375646250632558	36.468865968778	1.5975808701611e-08	0.000215369877106418
44	CCDC93	2.82078588688429	0	0	3.14924243379828	0	0	0.310307082852813	0.107317022078281	0.217620453465298	358.735505473838	1.11219721241757e-20	1.49935306206013e-16
45	CCSAP	1.13598305353449	1.40554234917545e-12	5.67308874527971e-11	1.50801520016836	6.66133814775094e-16	1.55905381197622e-14	0.424901040333527	0.0743790159046678	0.164647539147919	62.0134892482658	5.16800757644659e-11	6.96699101380765e-07
46	CDC40	0.812968514990634	0.000263190840425143	0.00201709819202464	1.09543115811824	6.92381747824378e-06	4.40075357964188e-05	0.397955420821568	0.191512951276048	0.337267942018603	33.6888889318065	3.53143844018889e-08	0.000476073216121864
47	CDK11A	5.05474859515353	0	0	4.38517249183758	0	0	-0.179515022572153	0.830645405125215	0.880340464346936	144.24459817946	1.79964972639405e-15	2.42610779615182e-11
48	CDK14	1.02921273370533	0.000883215627433875	0.00581946719131773	1.22595467616732	2.53482303731456e-05	0.000144980693110045	0.249661646423807	0.351462265879091	0.526685505370835	22.7117204545372	1.37570771074152e-06	0.0185459156485064
49	CDK5RAP2	2.1803681578218	0	0	1.79538465196543	4.44089209850063e-15	9.57882662078191e-14	-0.167336057999745	0.581812813668014	0.687416173624758	117.922682270942	2.29784049831857e-14	3.09771877578326e-10
50	CDKAL1	1.56048984877956	3.08364445089637e-11	9.9689714250681e-10	1.02493925806319	5.40378260449614e-06	3.49560428460713e-05	-0.650247557288203	0.164724271715893	0.300392576080788	46.7117032010498	1.20220537577505e-09	1.62069306708235e-05
51	CENPT	4.56822382510385	0	0	3.98890322154682	0	0	-0.710174220495175	0.243785319324383	0.403148906993622	121.73842759605	1.54153398493137e-14	2.07814196508598e-10
52	CEP63	0.765412643672121	0.00016992088584189	0.00138746424108693	0.876287826711612	7.08249698000429e-07	5.37910657957396e-06	0.123865551867903	0.432352468080398	0.610894415909428	51.4211222605285	4.22416273212252e-10	5.69459377917436e-06
53	CEP78	1.25058032524576	1.59872115546023e-14	8.35362786696097e-13	1.44712352294559	1.59872115546023e-14	3.2264011821496e-13	0.167443320693024	0.539428659834181	0.665647090762795	44.0274284731796	2.26425820718756e-09	3.05244648910954e-05
54	CFDP1	1.29727818754147	2.88631110123561e-08	5.44995012706297e-07	1.55694638826351	1.35777123722036e-06	9.77261828562077e-06	0.386485371740144	0.350308412805901	0.525423644085042	37.5892743321719	1.17479106074651e-08	0.000158373582899237
55	CIR1	0.955352876383595	1.4635542380903e-05	0.000157212547280441	1.53326834090715	2.79542425873913e-07	2.25929942638263e-06	0.435888142392422	0.157521476897421	0.289693888691704	53.7017102651975	2.6145535501405e-10	3.52467964094441e-06
56	CLNS1A	2.3212699722602	7.39781569336628e-11	2.21295319885991e-09	2.44483144711188	7.05435709846824e-13	1.19172666722369e-11	0.125126107057317	0.803251723719702	0.859893312750362	55.4527689858897	1.82868367358026e-10	2.46524846035355e-06
57	CLUAP1	1.69718697920993	9.66514873024238e-07	1.37298071688512e-05	1.78863792129669	5.51575252139003e-09	5.84115159001249e-08	0.0552519563963336	0.842554761828783	0.888909120692895	29.3235288583019	1.35412563547652e-07	0.0018254967691859
58	CMIP	0.940390226328822	9.96131432253744e-05	0.000874843507375422	1.09375900154246	2.09986486021663e-06	1.45994214443426e-05	0.319445817200424	0.210340265147585	0.362376628045315	28.1179417801844	2.0102614318571e-07	0.00271003343628655
59	CMPK1	0.971705651860447	0.00868522836666275	0.0309095996861089	1.6191033310866	6.08189054673858e-10	7.39314395496689e-09	0.625799446199178	0.0727906400390406	0.162171837060406	23.3588702263038	1.07716000722469e-06	0.0145211940573961
60	CMTR1	1.75933658322524	2.02017158557055e-09	4.73633619914376e-08	1.53822145572242	4.87908591306763e-08	4.51751079629565e-07	-0.10594568790109	0.620994378491788	0.722200540098862	26.932719394336	2.9978101365956e-07	0.00404134784514452
61	CMYA5	1.16972524839984	0.00175420269370918	0.00786706803522738	1.5076465408229	9.66051583952687e-05	0.000491076221842616	0.559880680838243	0.0588059186497742	0.136377531277758	53.3668784195281	2.80248027674988e-10	3.77802366108651e-06
62	CNST	0.902054764069594	0.000128642270442292	0.001091394869624	0.861467790049796	5.69522421889346e-06	3.67179902892887e-05	0.133787730054195	0.630819138351266	0.73103731673399	23.4226930492004	1.0517244627851e-06	0.014178297482806
63	CNTNAP4	1.52054092762171	9.38492921154221e-08	1.63038957088661e-06	2.17051843259611	0	0	0.448389111331998	0.101933103111963	0.209379881617	34.7287984206459	2.6109145895736e-08	0.000351977395820417
64	CNTRL	0.552797763692381	2.55861243929623e-05	0.000259148416935781	0.436611068385716	0.00121005349889303	0.00473244305731851	-0.0876414042225676	0.342157358309858	0.516704754942892	47.6425758483487	9.71542054656705e-10	1.3097358438827e-05
65	COG5	1.27706625652651	1.66629821052311e-10	4.69944899080796e-09	1.35307797022769	6.40585584577025e-10	7.73811314129289e-09	0.184938379158153	0.474886938657459	0.652993759694125	54.611754909342	2.16876808315158e-10	2.92371625289664e-06
66	COLEC12	2.65385444824787	3.93514538310491e-06	4.85358599356242e-05	3.39595603537195	1.51768286826837e-09	1.74721458130878e-08	0.575941585202869	0.246259475376552	0.406194052067942	45.8212938900073	1.47846574884855e-09	1.99311967602272e-05
