Gene	Class
FAM84A	RheMac_DownReg
FAM8A1	RheMac_DownReg
FAM98C	RheMac_DownReg
FANCI	RheMac_DownReg
FAR1	RheMac_DownReg
FASTKD2	RheMac_DownReg
FBXL16	RheMac_DownReg
FBXO7	RheMac_DownReg
FCF1	RheMac_DownReg
FDPS	RheMac_DownReg
FERMT2	RheMac_DownReg
FGD5	RheMac_DownReg
FGFR1OP	RheMac_DownReg
FKBP11	RheMac_DownReg
FKBP14	RheMac_DownReg
FLYWCH1	RheMac_DownReg
FSD1	RheMac_DownReg
FTH1	RheMac_DownReg
FZD3	RheMac_DownReg
GAA	RheMac_DownReg
GFOD1	RheMac_DownReg
GGA1	RheMac_DownReg
GGPS1	RheMac_DownReg
GHITM	RheMac_DownReg
GJC1	RheMac_DownReg
GLS	RheMac_DownReg
GLYR1	RheMac_DownReg
GM2A	RheMac_DownReg
GNB4	RheMac_DownReg
GOLGA7B	RheMac_DownReg
GOLM1	RheMac_DownReg
GOLT1B	RheMac_DownReg
GPD1L	RheMac_DownReg
GPM6A	RheMac_DownReg
GPR135	RheMac_DownReg
GPR63	RheMac_DownReg
GPR75-ASB3	RheMac_DownReg
GPSM1	RheMac_DownReg
GREB1	RheMac_DownReg
GRSF1	RheMac_DownReg
GTF3C5	RheMac_DownReg
HACE1	RheMac_DownReg
HAGH	RheMac_DownReg
HARS	RheMac_DownReg
HEXA	RheMac_DownReg
HIBCH	RheMac_DownReg
HMG20A	RheMac_DownReg
HPS1	RheMac_DownReg
HSBP1	RheMac_DownReg
HSD17B12	RheMac_DownReg
HUNK	RheMac_DownReg
IFNAR2	RheMac_DownReg
IFRD1	RheMac_DownReg
IFT172	RheMac_DownReg
IFT57	RheMac_DownReg
ING5	RheMac_DownReg
INSIG2	RheMac_DownReg
INTU	RheMac_DownReg
IQCH	RheMac_DownReg
JAK1	RheMac_DownReg
JAKMIP2	RheMac_DownReg
JAM3	RheMac_DownReg
KATNB1	RheMac_DownReg
KCNAB2	RheMac_DownReg
KIAA0513	RheMac_DownReg
KIAA0895L	RheMac_DownReg
KIAA1147	RheMac_DownReg
KIAA1841	RheMac_DownReg
KIAA1958	RheMac_DownReg
KIFC2	RheMac_DownReg
KREMEN1	RheMac_DownReg
KRT222	RheMac_DownReg
LDB1	RheMac_DownReg
LGALS8	RheMac_DownReg
LIG1	RheMac_DownReg
LMLN	RheMac_DownReg
LRPAP1	RheMac_DownReg
LRRC49	RheMac_DownReg
LRRC57	RheMac_DownReg
LYRM1	RheMac_DownReg
LYSMD4	RheMac_DownReg
LZTR1	RheMac_DownReg
MAP2K7	RheMac_DownReg
MCF2L	RheMac_DownReg
MCM3	RheMac_DownReg
MCTP2	RheMac_DownReg
MED10	RheMac_DownReg
