Gene	Class
ECE2	RheMac_UpReg
ECI1	RheMac_UpReg
EFEMP1	RheMac_UpReg
EFEMP2	RheMac_UpReg
EFNA1	RheMac_UpReg
EI24	RheMac_UpReg
EIF2A	RheMac_UpReg
ELOVL1	RheMac_UpReg
ERLEC1	RheMac_UpReg
ESAM	RheMac_UpReg
EXT2	RheMac_UpReg
EZH2	RheMac_UpReg
F7	RheMac_UpReg
FAH	RheMac_UpReg
FAIM	RheMac_UpReg
FAM107A	RheMac_UpReg
FANCE	RheMac_UpReg
FANCM	RheMac_UpReg
FBF1	RheMac_UpReg
FBN2	RheMac_UpReg
FBXL18	RheMac_UpReg
FBXO21	RheMac_UpReg
FBXW7	RheMac_UpReg
FHOD1	RheMac_UpReg
FLRT1	RheMac_UpReg
FOXJ2	RheMac_UpReg
FYCO1	RheMac_UpReg
GALNT12	RheMac_UpReg
GALNT18	RheMac_UpReg
GCK	RheMac_UpReg
GHDC	RheMac_UpReg
GLE1	RheMac_UpReg
GNB3	RheMac_UpReg
GORASP1	RheMac_UpReg
GPR137	RheMac_UpReg
GPR61	RheMac_UpReg
GPR89A	RheMac_UpReg
GPS1	RheMac_UpReg
GRIN3A	RheMac_UpReg
GRINA	RheMac_UpReg
GRM3	RheMac_UpReg
GRM8	RheMac_UpReg
GZF1	RheMac_UpReg
HAS3	RheMac_UpReg
HCFC1R1	RheMac_UpReg
HEATR5B	RheMac_UpReg
HEATR6	RheMac_UpReg
HECTD2	RheMac_UpReg
HS3ST1	RheMac_UpReg
HSPA5	RheMac_UpReg
HSPBP1	RheMac_UpReg
IARS2	RheMac_UpReg
IDH3B	RheMac_UpReg
IFNAR1	RheMac_UpReg
IFNGR1	RheMac_UpReg
IFRD2	RheMac_UpReg
IGSF3	RheMac_UpReg
ILK	RheMac_UpReg
ILVBL	RheMac_UpReg
INA	RheMac_UpReg
INPPL1	RheMac_UpReg
ITFG2	RheMac_UpReg
ITGA10	RheMac_UpReg
KDM2A	RheMac_UpReg
KHK	RheMac_UpReg
KIAA0355	RheMac_UpReg
KIAA1328	RheMac_UpReg
KIAA1522	RheMac_UpReg
KIAA1549	RheMac_UpReg
KIF21A	RheMac_UpReg
KIFC3	RheMac_UpReg
KLF3	RheMac_UpReg
KLHDC8B	RheMac_UpReg
KLHL1	RheMac_UpReg
KLHL29	RheMac_UpReg
KLHL32	RheMac_UpReg
KPNA1	RheMac_UpReg
LAPTM4B	RheMac_UpReg
LIMD1	RheMac_UpReg
LRCH1	RheMac_UpReg
LRFN4	RheMac_UpReg
LRRC29	RheMac_UpReg
LRRCC1	RheMac_UpReg
LYSMD1	RheMac_UpReg
LYST	RheMac_UpReg
MANBA	RheMac_UpReg
MANSC1	RheMac_UpReg
MAP1S	RheMac_UpReg
MAP2K6	RheMac_UpReg
MAP3K3	RheMac_UpReg
MAP3K4	RheMac_UpReg
MAP3K6	RheMac_UpReg
MAPK13	RheMac_UpReg
MAPKAPK3	RheMac_UpReg
MARCH4	RheMac_UpReg
MARK1	RheMac_UpReg
MBD5	RheMac_UpReg
MED27	RheMac_UpReg
MED28	RheMac_UpReg
MED8	RheMac_UpReg
MEF2A	RheMac_UpReg
MEGF8	RheMac_UpReg
METTL9	RheMac_UpReg
MGAT3	RheMac_UpReg
MMD2	RheMac_UpReg
MON1A	RheMac_UpReg
MOSPD3	RheMac_UpReg
MPP3	RheMac_UpReg
MRPL39	RheMac_UpReg
MST1R	RheMac_UpReg
MTHFSD	RheMac_UpReg
MTPAP	RheMac_UpReg
MYLK	RheMac_UpReg
NAA15	RheMac_UpReg
NADK	RheMac_UpReg
NANOG	RheMac_UpReg
NCAPD3	RheMac_UpReg
NCK2	RheMac_UpReg
NDST3	RheMac_UpReg
NDUFAF1	RheMac_UpReg
NEK3	RheMac_UpReg
NEU1	RheMac_UpReg
NFKBIZ	RheMac_UpReg
NKD2	RheMac_UpReg
NMT1	RheMac_UpReg
NOC4L	RheMac_UpReg
NPFFR1	RheMac_UpReg
NR1I2	RheMac_UpReg
NRG1	RheMac_UpReg
NSD1	RheMac_UpReg
OLFML2B	RheMac_UpReg
OPRD1	RheMac_UpReg
P2RX5	RheMac_UpReg
PABPC4	RheMac_UpReg
PACSIN3	RheMac_UpReg
PAK4	RheMac_UpReg
PAPLN	RheMac_UpReg
PASK	RheMac_UpReg
PCGF5	RheMac_UpReg
PDE4A	RheMac_UpReg
PDZD7	RheMac_UpReg
PER3	RheMac_UpReg
PEX16	RheMac_UpReg
PHC2	RheMac_UpReg
PHF11	RheMac_UpReg
PHF20	RheMac_UpReg
PHIP	RheMac_UpReg
PHLDB1	RheMac_UpReg
PIAS2	RheMac_UpReg
PID1	RheMac_UpReg
PIGT	RheMac_UpReg
PIK3C2B	RheMac_UpReg
PLAG1	RheMac_UpReg
PLCD4	RheMac_UpReg
PLEKHO1	RheMac_UpReg
PML	RheMac_UpReg
PMM1	RheMac_UpReg
POFUT1	RheMac_UpReg
PPARGC1B	RheMac_UpReg
PPIB	RheMac_UpReg
PPM1F	RheMac_UpReg
PPP1R11	RheMac_UpReg
PPP1R16B	RheMac_UpReg
PPP1R26	RheMac_UpReg
PPP2R5C	RheMac_UpReg
PRICKLE1	RheMac_UpReg
PRKDC	RheMac_UpReg
PRPF38B	RheMac_UpReg
PRPF40B	RheMac_UpReg
PRRC2B	RheMac_UpReg
PSD2	RheMac_UpReg
PSMD2	RheMac_UpReg
PSME3	RheMac_UpReg
PSMF1	RheMac_UpReg
PTGS1	RheMac_UpReg
PTPN6	RheMac_UpReg
RAD9A	RheMac_UpReg
RASSF1	RheMac_UpReg
RBKS	RheMac_UpReg
RBM44	RheMac_UpReg
RCVRN	RheMac_UpReg
RDX	RheMac_UpReg
RFX7	RheMac_UpReg
RFXANK	RheMac_UpReg
RGS2	RheMac_UpReg
RHOF	RheMac_UpReg
RIMKLA	RheMac_UpReg
RING1	RheMac_UpReg
RIPK2	RheMac_UpReg
RMND1	RheMac_UpReg
RNF207	RheMac_UpReg
RNF26	RheMac_UpReg
RNF40	RheMac_UpReg
RNMT	RheMac_UpReg
RPN1	RheMac_UpReg
RRNAD1	RheMac_UpReg
RTTN	RheMac_UpReg
RUNX2	RheMac_UpReg
SCN2B	RheMac_UpReg
SCRN2	RheMac_UpReg
SDHA	RheMac_UpReg
SEMA5A	RheMac_UpReg
SERPINI1	RheMac_UpReg
SETX	RheMac_UpReg
SH3BP5L	RheMac_UpReg
SLAIN1	RheMac_UpReg
SLC12A3	RheMac_UpReg
SLC19A2	RheMac_UpReg
SLC25A1	RheMac_UpReg
SLC25A28	RheMac_UpReg
SLC26A6	RheMac_UpReg
SLC31A2	RheMac_UpReg
SLC35C1	RheMac_UpReg
SLC43A1	RheMac_UpReg
SLC43A2	RheMac_UpReg
SLC45A4	RheMac_UpReg
SLC47A1	RheMac_UpReg
SLC7A8	RheMac_UpReg
SMC3	RheMac_UpReg
SMN1	RheMac_UpReg
SNCAIP	RheMac_UpReg
SNN	RheMac_UpReg
SNTA1	RheMac_UpReg
SNTG2	RheMac_UpReg
SNX31	RheMac_UpReg
SOCS2	RheMac_UpReg
SOS2	RheMac_UpReg
SPAG4	RheMac_UpReg
SPATA5	RheMac_UpReg
SPDL1	RheMac_UpReg
SPRED2	RheMac_UpReg
SRCIN1	RheMac_UpReg
SREK1	RheMac_UpReg
SREK1IP1	RheMac_UpReg
SSH1	RheMac_UpReg
ST7L	RheMac_UpReg
STARD9	RheMac_UpReg
SUPT20H	RheMac_UpReg
SWT1	RheMac_UpReg
TAB2	RheMac_UpReg
TAF1B	RheMac_UpReg
TBC1D2B	RheMac_UpReg
TBC1D9	RheMac_UpReg
TBRG4	RheMac_UpReg
TCEANC2	RheMac_UpReg
TCF3	RheMac_UpReg
TCN2	RheMac_UpReg
TECPR2	RheMac_UpReg
TIGD7	RheMac_UpReg
TLN1	RheMac_UpReg
TMEM106C	RheMac_UpReg
TMEM143	RheMac_UpReg
TMEM39B	RheMac_UpReg
TMTC1	RheMac_UpReg
TOPBP1	RheMac_UpReg
TRAPPC10	RheMac_UpReg
TRAPPC8	RheMac_UpReg
TRIM13	RheMac_UpReg
TRIM3	RheMac_UpReg
TRIM66	RheMac_UpReg
TRMT61A	RheMac_UpReg
TRPV2	RheMac_UpReg
TRRAP	RheMac_UpReg
TSPEAR	RheMac_UpReg
TSSC4	RheMac_UpReg
TSTA3	RheMac_UpReg
TTC13	RheMac_UpReg
TTLL3	RheMac_UpReg
TTLL4	RheMac_UpReg
TUBB	RheMac_UpReg
TXNDC11	RheMac_UpReg
UBA7	RheMac_UpReg
UBAP2L	RheMac_UpReg
UHRF1BP1L	RheMac_UpReg
ULK2	RheMac_UpReg
UPF2	RheMac_UpReg
URGCP	RheMac_UpReg
USP15	RheMac_UpReg
USP19	RheMac_UpReg
USP36	RheMac_UpReg
USP54	RheMac_UpReg
USP7	RheMac_UpReg
VAV3	RheMac_UpReg
VPS16	RheMac_UpReg
VPS51	RheMac_UpReg
WAC	RheMac_UpReg
WDFY2	RheMac_UpReg
WDR34	RheMac_UpReg
WDR54	RheMac_UpReg
WDR62	RheMac_UpReg
WDR93	RheMac_UpReg
WRN	RheMac_UpReg
WTIP	RheMac_UpReg
XKR4	RheMac_UpReg
XPO6	RheMac_UpReg
ZBTB4	RheMac_UpReg
ZC3H7A	RheMac_UpReg
ZDHHC22	RheMac_UpReg
ZFP30	RheMac_UpReg
ZFP69	RheMac_UpReg
ZFYVE16	RheMac_UpReg
ZIK1	RheMac_UpReg
ZNF140	RheMac_UpReg
ZNF142	RheMac_UpReg
ZNF160	RheMac_UpReg
ZNF197	RheMac_UpReg
ZNF219	RheMac_UpReg
ZNF224	RheMac_UpReg
ZNF233	RheMac_UpReg
ZNF335	RheMac_UpReg
ZNF33A	RheMac_UpReg
ZNF454	RheMac_UpReg
ZNF493	RheMac_UpReg
ZNF501	RheMac_UpReg
ZNF502	RheMac_UpReg
ZNF512	RheMac_UpReg
ZNF521	RheMac_UpReg
ZNF546	RheMac_UpReg
ZNF559	RheMac_UpReg
ZNF592	RheMac_UpReg
ZNF596	RheMac_UpReg
ZNF627	RheMac_UpReg
ZNF669	RheMac_UpReg
ZNF7	RheMac_UpReg
ZNF850	RheMac_UpReg
ZSCAN18	RheMac_UpReg
ZSCAN21	RheMac_UpReg
ZSWIM5	RheMac_UpReg
ABCA2	RheMac_DownReg
ABCA5	RheMac_DownReg
ABCA9	RheMac_DownReg
ACAA1	RheMac_DownReg
ACADM	RheMac_DownReg
ACP6	RheMac_DownReg
ACTR1B	RheMac_DownReg
ADH5	RheMac_DownReg
ADHFE1	RheMac_DownReg
ADI1	RheMac_DownReg
ADSL	RheMac_DownReg
AFMID	RheMac_DownReg
AGAP2	RheMac_DownReg
AHRR	RheMac_DownReg
ANKDD1A	RheMac_DownReg
ANKRD13C	RheMac_DownReg
ANKRD16	RheMac_DownReg
ANKRD49	RheMac_DownReg
ANKRD54	RheMac_DownReg
APC2	RheMac_DownReg
ARHGAP27	RheMac_DownReg
ARHGEF28	RheMac_DownReg
ARID3A	RheMac_DownReg
ASS1	RheMac_DownReg
ATAD1	RheMac_DownReg
ATG16L1	RheMac_DownReg
ATP2C1	RheMac_DownReg
ATP6V0A2	RheMac_DownReg
ATP6V1D	RheMac_DownReg
ATP8A1	RheMac_DownReg
ATP8B1	RheMac_DownReg
AZI2	RheMac_DownReg
B4GALT4	RheMac_DownReg
BAZ2B	RheMac_DownReg
BBS7	RheMac_DownReg
BCO2	RheMac_DownReg
BNIP3L	RheMac_DownReg
BOC	RheMac_DownReg
C11orf54	RheMac_DownReg
C17orf51	RheMac_DownReg
C1orf162	RheMac_DownReg
C1QTNF6	RheMac_DownReg
C2CD4C	RheMac_DownReg
C4orf3	RheMac_DownReg
C6orf163	RheMac_DownReg
CAAP1	RheMac_DownReg
CACUL1	RheMac_DownReg
CALB1	RheMac_DownReg
CALCOCO1	RheMac_DownReg
CALM3	RheMac_DownReg
CALY	RheMac_DownReg
CAPRIN2	RheMac_DownReg
CBR4	RheMac_DownReg
CCDC127	RheMac_DownReg
CCDC14	RheMac_DownReg
CCDC18	RheMac_DownReg
CCDC68	RheMac_DownReg
CCDC92	RheMac_DownReg
CCNB1IP1	RheMac_DownReg
CDC16	RheMac_DownReg
CDC42BPA	RheMac_DownReg
CDHR1	RheMac_DownReg
CDKN1B	RheMac_DownReg
CDR2	RheMac_DownReg
CEP97	RheMac_DownReg
CERS6	RheMac_DownReg
CHAF1A	RheMac_DownReg
CHL1	RheMac_DownReg
CHPT1	RheMac_DownReg
CHRD	RheMac_DownReg
CHRNA4	RheMac_DownReg
CIAO1	RheMac_DownReg
CIT	RheMac_DownReg
CLHC1	RheMac_DownReg
CLYBL	RheMac_DownReg
CNPY3	RheMac_DownReg
CNTNAP1	RheMac_DownReg
COL18A1	RheMac_DownReg
COL28A1	RheMac_DownReg
COL5A2	RheMac_DownReg
COMMD2	RheMac_DownReg
COX11	RheMac_DownReg
COX15	RheMac_DownReg
COX7A2L	RheMac_DownReg
CUX1	RheMac_DownReg
CYCS	RheMac_DownReg
CYP2C8	RheMac_DownReg
CYP46A1	RheMac_DownReg
DCAF4	RheMac_DownReg
DDHD1	RheMac_DownReg
DDRGK1	RheMac_DownReg
DESI1	RheMac_DownReg
DGKZ	RheMac_DownReg
DHX37	RheMac_DownReg
DHX8	RheMac_DownReg
DLGAP3	RheMac_DownReg
DNAH10	RheMac_DownReg
DNAH7	RheMac_DownReg
DNAJC21	RheMac_DownReg
DNAJC24	RheMac_DownReg
DNAJC5	RheMac_DownReg
DNAJC5G	RheMac_DownReg
DNAJC7	RheMac_DownReg
DNALI1	RheMac_DownReg
DNMT3B	RheMac_DownReg
DOC2A	RheMac_DownReg
DSE	RheMac_DownReg
DTNA	RheMac_DownReg
DTX3	RheMac_DownReg
DUSP19	RheMac_DownReg
DYNC2LI1	RheMac_DownReg
EBNA1BP2	RheMac_DownReg
EFCAB6	RheMac_DownReg
EIF2B5	RheMac_DownReg
EIF2S2	RheMac_DownReg
EIF4ENIF1	RheMac_DownReg
ENO2	RheMac_DownReg
EPB41L4A	RheMac_DownReg
ERAP1	RheMac_DownReg
ERCC1	RheMac_DownReg
ERP29	RheMac_DownReg
ETFDH	RheMac_DownReg
EXOC7	RheMac_DownReg
EXOSC7	RheMac_DownReg
EZH1	RheMac_DownReg
FABP3	RheMac_DownReg
FAHD2A	RheMac_DownReg
FAM149B1	RheMac_DownReg
FAM160B2	RheMac_DownReg
FAM192A	RheMac_DownReg
FAM219B	RheMac_DownReg
FAM47E	RheMac_DownReg
FAM84A	RheMac_DownReg
FAM8A1	RheMac_DownReg
FAM98C	RheMac_DownReg
FANCI	RheMac_DownReg
FAR1	RheMac_DownReg
FASTKD2	RheMac_DownReg
FBXL16	RheMac_DownReg
FBXO7	RheMac_DownReg
FCF1	RheMac_DownReg
FDPS	RheMac_DownReg
FERMT2	RheMac_DownReg
FGD5	RheMac_DownReg
FGFR1OP	RheMac_DownReg
FKBP11	RheMac_DownReg
FKBP14	RheMac_DownReg
FLYWCH1	RheMac_DownReg
FSD1	RheMac_DownReg
FTH1	RheMac_DownReg
FZD3	RheMac_DownReg
GAA	RheMac_DownReg
GFOD1	RheMac_DownReg
GGA1	RheMac_DownReg
GGPS1	RheMac_DownReg
GHITM	RheMac_DownReg
GJC1	RheMac_DownReg
GLS	RheMac_DownReg
GLYR1	RheMac_DownReg
GM2A	RheMac_DownReg
GNB4	RheMac_DownReg
GOLGA7B	RheMac_DownReg
GOLM1	RheMac_DownReg
GOLT1B	RheMac_DownReg
GPD1L	RheMac_DownReg
GPM6A	RheMac_DownReg
GPR135	RheMac_DownReg
GPR63	RheMac_DownReg
GPR75-ASB3	RheMac_DownReg
GPSM1	RheMac_DownReg
GREB1	RheMac_DownReg
GRSF1	RheMac_DownReg
GTF3C5	RheMac_DownReg
HACE1	RheMac_DownReg
HAGH	RheMac_DownReg
HARS	RheMac_DownReg
HEXA	RheMac_DownReg
HIBCH	RheMac_DownReg
HMG20A	RheMac_DownReg
HPS1	RheMac_DownReg
HSBP1	RheMac_DownReg
HSD17B12	RheMac_DownReg
HUNK	RheMac_DownReg
IFNAR2	RheMac_DownReg
IFRD1	RheMac_DownReg
IFT172	RheMac_DownReg
IFT57	RheMac_DownReg
ING5	RheMac_DownReg
INSIG2	RheMac_DownReg
INTU	RheMac_DownReg
IQCH	RheMac_DownReg
JAK1	RheMac_DownReg
JAKMIP2	RheMac_DownReg
JAM3	RheMac_DownReg
KATNB1	RheMac_DownReg
KCNAB2	RheMac_DownReg
KIAA0513	RheMac_DownReg
KIAA0895L	RheMac_DownReg
KIAA1147	RheMac_DownReg
KIAA1841	RheMac_DownReg
KIAA1958	RheMac_DownReg
KIFC2	RheMac_DownReg
KREMEN1	RheMac_DownReg
KRT222	RheMac_DownReg
LDB1	RheMac_DownReg
LGALS8	RheMac_DownReg
LIG1	RheMac_DownReg
LMLN	RheMac_DownReg
LRPAP1	RheMac_DownReg
LRRC49	RheMac_DownReg
LRRC57	RheMac_DownReg
LYRM1	RheMac_DownReg
LYSMD4	RheMac_DownReg
LZTR1	RheMac_DownReg
MAP2K7	RheMac_DownReg
MCF2L	RheMac_DownReg
MCM3	RheMac_DownReg
MCTP2	RheMac_DownReg
MED10	RheMac_DownReg
METTL14	RheMac_DownReg
MICAL1	RheMac_DownReg
MICU2	RheMac_DownReg
MIS18BP1	RheMac_DownReg
MMS22L	RheMac_DownReg
MPHOSPH6	RheMac_DownReg
MPZ	RheMac_DownReg
MRI1	RheMac_DownReg
MRPS14	RheMac_DownReg
MRPS30	RheMac_DownReg
MSANTD4	RheMac_DownReg
MSH3	RheMac_DownReg
MTAP	RheMac_DownReg
MTBP	RheMac_DownReg
MTSS1L	RheMac_DownReg
MTX3	RheMac_DownReg
MYEF2	RheMac_DownReg
MYH15	RheMac_DownReg
MYO10	RheMac_DownReg
MYSM1	RheMac_DownReg
N4BP2L2	RheMac_DownReg
N4BP3	RheMac_DownReg
NAAA	RheMac_DownReg
NAE1	RheMac_DownReg
NAP1L1	RheMac_DownReg
NASP	RheMac_DownReg
NDUFB5	RheMac_DownReg
NDUFS1	RheMac_DownReg
NDUFS5	RheMac_DownReg
NEB	RheMac_DownReg
NEXN	RheMac_DownReg
NHLRC3	RheMac_DownReg
NOB1	RheMac_DownReg
NPHP3	RheMac_DownReg
NREP	RheMac_DownReg
NRGN	RheMac_DownReg
NUDCD1	RheMac_DownReg
NUMA1	RheMac_DownReg
NUPL2	RheMac_DownReg
OBSCN	RheMac_DownReg
OCIAD1	RheMac_DownReg
ONECUT2	RheMac_DownReg
OSBPL3	RheMac_DownReg
OSGEP	RheMac_DownReg
PACRGL	RheMac_DownReg
PAFAH1B1	RheMac_DownReg
PAIP2	RheMac_DownReg
PANK3	RheMac_DownReg
PARP16	RheMac_DownReg
PAWR	RheMac_DownReg
PDLIM7	RheMac_DownReg
PDS5A	RheMac_DownReg
PDXK	RheMac_DownReg
PEAK1	RheMac_DownReg
PHTF2	RheMac_DownReg
PICK1	RheMac_DownReg
PINK1	RheMac_DownReg
PITPNM2	RheMac_DownReg
PKM	RheMac_DownReg
PLCB1	RheMac_DownReg
PLXNB2	RheMac_DownReg
PMS2	RheMac_DownReg
PNPLA6	RheMac_DownReg
PODXL	RheMac_DownReg
POLN	RheMac_DownReg
POLR3H	RheMac_DownReg
PPA2	RheMac_DownReg
PPIH	RheMac_DownReg
PPP1R3E	RheMac_DownReg
PPP5C	RheMac_DownReg
PRELID2	RheMac_DownReg
PRICKLE4	RheMac_DownReg
PRKAA1	RheMac_DownReg
PRKCA	RheMac_DownReg
PRKCB	RheMac_DownReg
PRKCD	RheMac_DownReg
PRKD2	RheMac_DownReg
PRMT8	RheMac_DownReg
PRR4	RheMac_DownReg
PSMB1	RheMac_DownReg
PSMB2	RheMac_DownReg
PSMG4	RheMac_DownReg
PTBP3	RheMac_DownReg
PTK2	RheMac_DownReg
PXDN	RheMac_DownReg
QRICH2	RheMac_DownReg
R3HDM2	RheMac_DownReg
RABEPK	RheMac_DownReg
RAD18	RheMac_DownReg
RALYL	RheMac_DownReg
RASSF4	RheMac_DownReg
RBM28	RheMac_DownReg
RDH11	RheMac_DownReg
REC8	RheMac_DownReg
REEP2	RheMac_DownReg
REL	RheMac_DownReg
RELA	RheMac_DownReg
RFK	RheMac_DownReg
RFX3	RheMac_DownReg
RGS11	RheMac_DownReg
RNASET2	RheMac_DownReg
RNF103	RheMac_DownReg
RNF123	RheMac_DownReg
RNF144A	RheMac_DownReg
RPL19	RheMac_DownReg
RPL5	RheMac_DownReg
RPL7	RheMac_DownReg
RPS6	RheMac_DownReg
RPS6KA2	RheMac_DownReg
RUVBL1	RheMac_DownReg
SCAI	RheMac_DownReg
SCARB1	RheMac_DownReg
SEC16B	RheMac_DownReg
SEC22C	RheMac_DownReg
SECISBP2	RheMac_DownReg
SENP7	RheMac_DownReg
SERPINB6	RheMac_DownReg
SH3BP5	RheMac_DownReg
SIRT3	RheMac_DownReg
SLC15A2	RheMac_DownReg
SLC30A9	RheMac_DownReg
SLC35E1	RheMac_DownReg
SLC38A6	RheMac_DownReg
SLC41A3	RheMac_DownReg
SLC7A6OS	RheMac_DownReg
SNRNP35	RheMac_DownReg
SNRPN	RheMac_DownReg
SNX30	RheMac_DownReg
SNX5	RheMac_DownReg
SOAT1	RheMac_DownReg
SORBS3	RheMac_DownReg
SP140	RheMac_DownReg
SPATA20	RheMac_DownReg
SPIRE2	RheMac_DownReg
SPTB	RheMac_DownReg
SPTSSB	RheMac_DownReg
SRFBP1	RheMac_DownReg
SRGAP1	RheMac_DownReg
SRP9	RheMac_DownReg
SRRM1	RheMac_DownReg
SSR3	RheMac_DownReg
STAT4	RheMac_DownReg
STAT6	RheMac_DownReg
STK25	RheMac_DownReg
STK36	RheMac_DownReg
STPG1	RheMac_DownReg
STX2	RheMac_DownReg
STX7	RheMac_DownReg
STXBP3	RheMac_DownReg
SUGP2	RheMac_DownReg
SVIP	RheMac_DownReg
SYCP2L	RheMac_DownReg
TADA2A	RheMac_DownReg
TAF13	RheMac_DownReg
TAOK3	RheMac_DownReg
TBC1D32	RheMac_DownReg
TIMM44	RheMac_DownReg
TJP2	RheMac_DownReg
TM2D3	RheMac_DownReg
TMA16	RheMac_DownReg
TMED10	RheMac_DownReg
TMEM108	RheMac_DownReg
TMEM167A	RheMac_DownReg
TMEM178A	RheMac_DownReg
TMEM200C	RheMac_DownReg
TMEM44	RheMac_DownReg
TMEM59	RheMac_DownReg
TMOD3	RheMac_DownReg
TNKS2	RheMac_DownReg
TPGS1	RheMac_DownReg
TPM2	RheMac_DownReg
TPM3	RheMac_DownReg
TPM4	RheMac_DownReg
TPRKB	RheMac_DownReg
TRA2B	RheMac_DownReg
TRABD2A	RheMac_DownReg
TRAPPC13	RheMac_DownReg
TRAPPC3	RheMac_DownReg
TRIM2	RheMac_DownReg
TRIM35	RheMac_DownReg
TRIM37	RheMac_DownReg
TRIM7	RheMac_DownReg
TRMT1	RheMac_DownReg
TRMT13	RheMac_DownReg
TSC1	RheMac_DownReg
TSPAN14	RheMac_DownReg
TTC3	RheMac_DownReg
TTLL5	RheMac_DownReg
TXNDC16	RheMac_DownReg
UBLCP1	RheMac_DownReg
UBXN11	RheMac_DownReg
UHMK1	RheMac_DownReg
UPP1	RheMac_DownReg
UQCC1	RheMac_DownReg
UQCC2	RheMac_DownReg
URI1	RheMac_DownReg
VPS26A	RheMac_DownReg
VPS45	RheMac_DownReg
VSIG10	RheMac_DownReg
VSTM4	RheMac_DownReg
WDPCP	RheMac_DownReg
WDR27	RheMac_DownReg
WDR31	RheMac_DownReg
WDR61	RheMac_DownReg
WDR75	RheMac_DownReg
WDR91	RheMac_DownReg
WIPI1	RheMac_DownReg
WNT2B	RheMac_DownReg
WSB1	RheMac_DownReg
YARS	RheMac_DownReg
YWHAQ	RheMac_DownReg
ZBTB25	RheMac_DownReg
ZC3H8	RheMac_DownReg
ZDHHC13	RheMac_DownReg
ZER1	RheMac_DownReg
ZFP41	RheMac_DownReg
ZKSCAN3	RheMac_DownReg
ZMIZ2	RheMac_DownReg
ZNF101	RheMac_DownReg
ZNF133	RheMac_DownReg
ZNF154	RheMac_DownReg
ZNF189	RheMac_DownReg
ZNF248	RheMac_DownReg
ZNF250	RheMac_DownReg
ZNF397	RheMac_DownReg
ZNF432	RheMac_DownReg
ZNF470	RheMac_DownReg
ZNF496	RheMac_DownReg
ZNF506	RheMac_DownReg
ZNF552	RheMac_DownReg
ZNF594	RheMac_DownReg
ZNF641	RheMac_DownReg
ZNF680	RheMac_DownReg
ZNF704	RheMac_DownReg
ZNF71	RheMac_DownReg
ZNF789	RheMac_DownReg
ZNF793	RheMac_DownReg
ZSWIM7	RheMac_DownReg
