Gene	Class
SUPT6H	Hsap_Spec_UpReg
TAF3	Hsap_Spec_UpReg
TATDN3	Hsap_Spec_UpReg
TCF12	Hsap_Spec_UpReg
TCF25	Hsap_Spec_UpReg
TCHP	Hsap_Spec_UpReg
TDRD3	Hsap_Spec_UpReg
TEAD1	Hsap_Spec_UpReg
TFIP11	Hsap_Spec_UpReg
TGS1	Hsap_Spec_UpReg
THAP6	Hsap_Spec_UpReg
THOC5	Hsap_Spec_UpReg
TIAM1	Hsap_Spec_UpReg
TIMELESS	Hsap_Spec_UpReg
TMEM150C	Hsap_Spec_UpReg
TMOD2	Hsap_Spec_UpReg
TNS1	Hsap_Spec_UpReg
TOP1	Hsap_Spec_UpReg
TOP2B	Hsap_Spec_UpReg
TPM2	Hsap_Spec_UpReg
TPM4	Hsap_Spec_UpReg
TRAF3IP1	Hsap_Spec_UpReg
TRIM24	Hsap_Spec_UpReg
TRIM44	Hsap_Spec_UpReg
TRPM3	Hsap_Spec_UpReg
TRUB1	Hsap_Spec_UpReg
TUBGCP5	Hsap_Spec_UpReg
TXNDC9	Hsap_Spec_UpReg
UBE2K	Hsap_Spec_UpReg
UBTF	Hsap_Spec_UpReg
UBXN4	Hsap_Spec_UpReg
UPF2	Hsap_Spec_UpReg
UPF3A	Hsap_Spec_UpReg
USP37	Hsap_Spec_UpReg
UTP23	Hsap_Spec_UpReg
UVRAG	Hsap_Spec_UpReg
VRK2	Hsap_Spec_UpReg
WDR43	Hsap_Spec_UpReg
WDR70	Hsap_Spec_UpReg
XPA	Hsap_Spec_UpReg
XPC	Hsap_Spec_UpReg
YAP1	Hsap_Spec_UpReg
YTHDC1	Hsap_Spec_UpReg
ZC3H18	Hsap_Spec_UpReg
ZEB1	Hsap_Spec_UpReg
ZFR	Hsap_Spec_UpReg
ZMAT2	Hsap_Spec_UpReg
ZNF276	Hsap_Spec_UpReg
ZNF552	Hsap_Spec_UpReg
ZRANB1	Hsap_Spec_UpReg
ABCC10	Hsap_Spec_DownReg
ABHD6	Hsap_Spec_DownReg
ACADSB	Hsap_Spec_DownReg
AGO1	Hsap_Spec_DownReg
AGPAT5	Hsap_Spec_DownReg
AMBRA1	Hsap_Spec_DownReg
ANKAR	Hsap_Spec_DownReg
ARHGAP33	Hsap_Spec_DownReg
ARHGAP35	Hsap_Spec_DownReg
ARID1B	Hsap_Spec_DownReg
ARID2	Hsap_Spec_DownReg
B4GALT3	Hsap_Spec_DownReg
BACH2	Hsap_Spec_DownReg
BTBD3	Hsap_Spec_DownReg
