Fstat_Species	Anova_Species	AnovaAdj_Species
CDK12	9.20289227321287	0.000471055608420485	1
CDK14	0.471909878493027	0.627002098322858	1
CDK17	17.210285979583	3.22968170406349e-06	0.0270388952264196
CDK18	27.760202342806	1.81450752019001e-08	0.000151910569590308
CDK19	1.35384665632438	0.269030639335773	1
CDK20	7.72739369445389	0.00135812568370232	1
CDK3	8.32746913715238	0.000877352626415737	1
CDK4	17.7774245043906	2.36239401535446e-06	0.0197779626965475
CDK5R1	10.5239287377844	0.000190424471420757	1
CDK5R2	6.28640421948999	0.00402746132665333	1
CDK5RAP1	26.4957722937531	3.1736770181015e-08	0.000265700239955457
CDK5RAP2	136.813612898898	2.27920975925017e-19	1.90815441044424e-15
CDK5RAP3	66.2404041953035	7.38983645589729e-14	6.18677108087721e-10
CDK6	6.17562848643516	0.00438864860598321	1
CDK8	6.76900243623298	0.00278132345336767	1
CDKAL1	64.4053988491054	1.16409126190252e-13	9.7457720446479e-10
CDKL1	8.23481220754434	0.000938048055786404	1
CDKL2	10.2852317115928	0.000223656322986773	1
CDKL3	11.402008141832	0.000106449878480066	0.891198382635109
CDKN1B	22.1706776468907	2.41737135441489e-07	0.00202382329791615
CDKN2AIP	7.88769455947043	0.00120744752289419	1
CDON	22.5401053159193	2.01691403346326e-07	0.00168856042881544
CDR2	118.536912401762	3.1857564032262e-18	2.66711526078098e-14
CDR2L	10.1358564520395	0.000247494509373827	1
CDRT1	50.7958444492596	4.74777565144951e-12	3.97483777539353e-08
CDS1	1.08097483382976	0.348304530339056	1
CDS2	4.29078864565991	0.0199957411255603	1
CDYL	0.973150560116849	0.386057255124703	1
CDYL2	3.97480083705341	0.0260642207318436	1
CEACAM1	37.4226481079295	3.85796575864737e-10	3.22988893313957e-06
CEBPG	11.5551715881373	9.63339673082072e-05	0.806507974304311
CEBPZ	20.9443163094358	4.45971110914899e-07	0.00373367014057954
CECR2	49.2098087874818	7.64916690413232e-12	6.40388253213958e-08
CELF1	4.25194741121737	0.0206542884123241	1
CELF2	18.7570850330794	1.39096724028574e-06	0.0116451777356723
CELF3	39.4679786695441	1.85241487469378e-10	1.55084173309363e-06
CELF4	1.74444397697092	0.18688089473367	1
CELF6	32.0717286664156	2.98751563542932e-09	2.50114808998143e-05
CELSR2	171.654706289172	3.1656511851318e-21	2.65028317219234e-17
CELSR3	186.84421729774	6.21764173444391e-22	5.20540966007645e-18
CEND1	9.99692116474937	0.000272058728854712	1
CENPB	4.24242361129693	0.0208192023158328	1
CENPC	31.9383462264005	3.15200708884684e-09	2.63886033478258e-05
CENPJ	58.7826958130509	4.98947697235026e-13	4.17719012125163e-09
CENPK	29.8789681523057	7.33738419897871e-09	6.14285805138498e-05
CENPO	24.5810443154626	7.61547792936361e-08	0.000637567812246321
CENPT	238.663681531347	5.2435268010032e-24	4.38988063779988e-20
CENPV	1.01070925375083	0.372442768347184	1
CEP104	60.7487487202192	2.96583473298201e-13	2.48299683845254e-09
CEP112	45.4247319164837	2.49639971383933e-11	2.08998584042629e-07
CEP120	11.4391953675448	0.000103895727164018	0.869815027817161
CEP128	237.203308189487	5.91812682928661e-24	4.95465578147875e-20
CEP135	9.84082830304027	0.000302727433399361	1
CEP152	71.838762989015	1.95475804166822e-14	1.63652343248464e-10
CEP164	12.3353090282308	5.83403082525593e-05	0.488425060690426
CEP170	169.715381139424	3.93265803012709e-21	3.2924213028224e-17
CEP250	26.0585675370692	3.86374482418291e-08	0.000323472716680593
CEP290	121.081034854026	2.16321155666072e-18	1.81104071523636e-14
CEP350	1.10442686093258	0.340617251589049	1
CEP41	2.71313412132583	0.0776837573620693	1
CEP44	2.32627203406502	0.109829959742497	1
CEP57	31.9988558778036	3.07624031919511e-09	2.57542839523014e-05
CEP57L1	108.820002346911	1.49516350202429e-17	1.25175088389473e-13
CEP63	84.2951971597742	1.32254030058774e-15	1.10723073965206e-11
CEP68	9.51591096859149	0.00037875576250277	1
CEP70	60.4097115557075	3.24127486858991e-13	2.71359531998347e-09
CEP78	135.106039030411	2.87769011347487e-19	2.40920216300116e-15
CEP85	35.7588704915495	7.14179185338914e-10	5.97910813965739e-06
CEP85L	102.02211533153	4.73059098186471e-17	3.96045077001714e-13
CEP89	55.7268994530339	1.14921692081123e-12	9.62124406103161e-09
CEP95	28.9543477628066	1.08419417013951e-08	9.07687359240796e-05
CEP97	22.6705176995072	1.89268511012934e-07	0.00158455597420028
CEPT1	12.694924094787	4.64784398407135e-05	0.389117498346453
CERCAM	22.516752860203	2.04004553443903e-07	0.00170792612143236
CERK	4.24858560406626	0.0207123447215012	1
CERS2	7.6834639446804	0.00140276474061542	1
CERS4	13.2789835734862	3.22934058575583e-05	0.270360393839478
CERS5	23.7966951387281	1.10153112901518e-07	0.000922201861211506
CERS6	33.1562897541129	1.94161771952493e-09	1.62552235478627e-05
CES2	18.7349628197874	1.40750321275938e-06	0.0117836168972215
CETN3	16.702409780938	4.29018060073371e-06	0.0359173919893426
CFDP1	39.0031238965819	2.18375652538159e-10	1.82824096304947e-06
CFI	200.509245138379	1.58653294415579e-22	1.32824538084723e-18
CFL2	0.983026414282957	0.382427679150861	1
CFLAR	16.134294250638	5.92073604356399e-06	0.0495684021567177
CGGBP1	15.7928234949058	7.20250678323826e-06	0.0602993867892707
CGNL1	8.99005225767116	0.00054704904074088	1
CHAF1A	60.4287934997078	3.22508274114797e-13	2.70003927088908e-09
CHAF1B	3.92711056637506	0.0271357069553121	1
CHCHD6	34.2942564677027	1.2466735874211e-09	1.04371512738895e-05
CHCHD7	3.4955393810918	0.0392087377687266	1
CHD1	25.4174190069352	5.17301168873269e-08	0.000433084538580701
CHD1L	15.5704566326073	8.19079904378799e-06	0.0685733695945931
CHD2	88.1717454761413	6.10084012795875e-16	5.10762335512706e-12
CHD3	10.557876234372	0.000186135756418586	1
CHD4	6.45806497945176	0.00352796302437336	1
CHD5	70.6790608883156	2.55760153614946e-14	2.14122400606433e-10
CHD6	13.3480262435412	3.09453862475584e-05	0.259074773664559
CHD7	10.8711475387956	0.000151017696659408	1
CHD8	28.9705350805634	1.07674246926061e-08	9.01448795264982e-05
CHD9	9.00068392578201	0.000542963913149979	1
CHERP	16.8266067429496	4.00100340442118e-06	0.0334964005018141
CHFR	1.82527139937711	0.173441378559663	1
CHGA	36.653731246396	5.11692214755153e-10	4.28388722193014e-06
CHGB	5.78762930292215	0.00594513944457585	1
CHIC2	14.4621414222055	1.57306866357655e-05	0.131697308514628
CHID1	6.96903129381037	0.00239008891330602	1
CHKA	13.333140082991	3.12309663477298e-05	0.261465650263194
CHL1	105.386146395063	2.6547364955291e-17	2.22254539405696e-13
CHMP2A	0.379166138850629	0.68669742215782	1
CHMP2B	10.3787334368829	0.000209968495121826	1
CHMP5	5.27224549635433	0.00895784854090018	1
CHMP7	1.78718503688396	0.179643503527818	1
CHN1	3.83137263920787	0.0294282426947798	1
CHN2	17.9657708313644	2.1314944660594e-06	0.0178448716698493
CHORDC1	15.4661771516222	8.70220417784588e-06	0.0728548533769257
CHP1	13.6974317022411	2.49712871089947e-05	0.209059615676503
CHPF	27.501685669182	2.03184210469188e-08	0.000170105821004804
CHPF2	2.31160237480154	0.11129394082907	1
CHPT1	70.073171632679	2.94719844597108e-14	2.46739453896699e-10
CHRD	19.7789454432718	8.11450666722414e-07	0.00679346498180005
CHRM1	62.6351004115743	1.821447737343e-13	1.52491604570356e-09
CHRM2	5.07407751712186	0.0105093448144476	1
CHRM3	5.72757563856734	0.00623352871703635	1
CHRM4	45.3073590586153	2.5924139477777e-11	2.17036895707949e-07
CHRNA4	18.957089999314	1.25038021739386e-06	0.0104681831800214
CHRNA7	29.9320188225175	7.17637454088551e-09	6.00806076562935e-05
CHRNB2	25.8850950111023	4.17954628817501e-08	0.000349911615246012
CHST1	41.8895233147031	8.01772102483279e-11	6.71243604199001e-07
CHST10	27.4533950586433	2.07537379126764e-08	0.000173750293804927
CHST11	8.7228357672116	0.000661027988112257	1
CHST12	3.42172586437823	0.0417827890054412	1
CHST15	4.51711448072606	0.0165712640449206	1
CHST5	11.4942499940335	0.000100231512401177	0.839138221822654
CHST8	5.15562316845803	0.00983935942486006	1
CHSY3	30.6666058417317	5.29037431606466e-09	4.42910137740933e-05
CHTOP	0.729862040643281	0.487850088157527	1
CHUK	6.99134294514898	0.0023501690475788	1
CIAO1	115.652060334287	4.98398426532566e-18	4.17259162693065e-14
CIAPIN1	5.01641045628004	0.0110118459954182	1
CILP	89.211199784788	4.98090670041637e-16	4.17001508958858e-12
CINP	15.6326059127976	7.90105666265925e-06	0.0661476463797833
CIR1	51.5160406449031	3.83648835017734e-12	3.21190804676847e-08
CISD1	13.8640343983468	2.25604675069748e-05	0.188876233968393
CISD3	0.189007561555583	0.828464235127899	1
CIT	20.0853461003503	6.92165583957507e-07	0.00579481026889225
CITED2	0.14139066188968	0.868552039936286	1
CIZ1	2.47309517118144	0.0962406469774131	1
CKAP2	172.927588103888	2.74873125306683e-21	2.30123780506755e-17
CKAP4	8.4969651945744	0.000776720067142346	1
CKAP5	4.78316688311043	0.0133154699126172	1
CKB	11.9798548835679	7.32116508371623e-05	0.612927940808722
CKMT1A	248.962614969919	2.27573228205943e-24	1.90524306654015e-20
CKMT1B	289.160409503031	1.15685736263061e-25	9.6852098399435e-22
CLASP1	0.838527950949539	0.439292758515339	1
CLASP2	0.159425174399956	0.853135407475524	1
CLASRP	55.6366173526159	1.17848539267688e-12	9.86627970749088e-09
CLCC1	52.178289627638	3.15956193863019e-12	2.6451852550212e-08
CLCN2	23.7665813297775	1.11739420226479e-07	0.000935482426136085
CLCN3	1.77292484998345	0.182025022985605	1
CLCN6	5.74238544961769	0.00616107533971732	1
CLCN7	4.53444999390955	0.0163356392530661	1
CLDN11	7.81174542597711	0.0012765292345885	1
CLDN12	23.9736568892133	1.01295337410307e-07	0.00084804456479909
CLDN15	22.8166253024277	1.76296314772626e-07	0.00147595274727643
CLDND1	3.79392241766544	0.0303793846057774	1
CLEC16A	7.89523387375573	0.00120080672403459	1
CLEC2L	9.21235481811882	0.000467945077417833	1
CLGN	41.8336767744248	8.17110535691659e-11	6.84084940481057e-07
CLHC1	47.0787130645542	1.47691762225066e-11	1.23647543334826e-07
CLINT1	5.25707783867277	0.00906765993073146	1
CLIP1	59.3011239275903	4.34462953474379e-13	3.6373238464875e-09
CLIP2	10.9442011705105	0.000143873082374519	1
CLIP4	1.11255392165652	0.337994906252694	1
CLK1	19.9176912437994	7.54971111213563e-07	0.00632061814307995
CLK2	17.7045409522044	2.45863957377501e-06	0.0205837305116444
CLK3	3.37760379968797	0.0434053365852254	1
CLK4	1.94546728933927	0.155296149518962	1
CLMN	13.2539033914522	3.27981775971604e-05	0.274586342843427
CLN3	22.3580368644263	2.20480071239542e-07	0.00184585915641745
CLN8	2.6643714056022	0.0811247909854427	1
CLNS1A	60.6611816038072	3.03454333893455e-13	2.54051968335601e-09
CLOCK	20.9552605917727	4.43505901365801e-07	0.00371303140623449
CLP1	26.4724996614046	3.20694414748897e-08	0.000268485364027777
CLPB	1.63292141517664	0.20723901255658	1
CLPTM1	3.09375585222238	0.0555510733165173	1
CLPX	1.77908196674631	0.180992727246907	1
CLSPN	85.8383241005003	9.68720449349852e-16	8.11012760195696e-12
CLSTN1	4.2768191763617	0.0202300241365993	1
CLSTN2	4.79587482147028	0.0131778020435473	1
CLSTN3	83.9762088345125	1.41125304751034e-15	1.18150105137566e-11
CLTA	4.34162936625647	0.0191667810527703	1
CLTB	0.824425321780132	0.445297949516762	1
CLTC	26.2561201020812	3.53429356399201e-08	0.000295891057177411
CLTCL1	0.590620108134131	0.558414753610149	1
CLU	23.3681017739396	1.35134555526626e-07	0.00113134649886892
CLUAP1	57.9144249743133	6.3036179398072e-13	5.27738893920659e-09
CLUH	16.8743382106343	3.89535966026545e-06	0.0326119510757423
CLUL1	145.417785426303	7.30500781871759e-20	6.11575254583036e-16
CLVS1	2.9408298357695	0.0635234416880024	1
CLVS2	15.2055587052143	1.0131933957874e-05	0.0848245510953207
CLYBL	35.5262997846545	7.79489451884825e-10	6.52588569117976e-06
CMAS	0.128699672525488	0.879575386993573	1
CMBL	20.5988169764553	5.31648035465775e-07	0.00445095735291947
CMIP	21.3986025780998	3.54731099335635e-07	0.00296980876363793
CMKLR1	34.0969605067942	1.3453315537325e-09	1.12631157678485e-05
CMPK1	48.3929389511171	9.819986285003e-12	8.22129251780451e-08
CMSS1	19.1934106256961	1.10321189632102e-06	0.00923608999599962
CMTM4	6.38372652737443	0.00373580648985415	1
CMTR1	29.5564002743042	8.40132465090355e-09	7.03358899773645e-05
CMYA5	7.29156872194999	0.00187595462946234	1
CNBP	1.33154317441631	0.274737956416463	1
CNDP2	32.8685519619205	2.1749531852596e-09	1.82087080669934e-05
CNGA3	34.9132172324897	9.83418158410723e-10	8.23317682221457e-06
CNIH2	35.6189346387704	7.5275694232099e-10	6.30208112111133e-06
CNIH3	1.46953844120205	0.24135323125398	1
CNIH4	8.43008651887996	0.000814902189473953	1
CNKSR1	10.6503306117591	0.000174960438276565	1
CNN3	12.9151147804894	4.04872806246877e-05	0.338959513389886
CNNM2	1.02878179004482	0.366071698773194	1
CNNM4	20.9262603374193	4.50069629549236e-07	0.0037679829385862
CNOT1	17.2775052506433	3.11142820142697e-06	0.0260488769023466
CNOT10	22.8893378316202	1.70190595044637e-07	0.0014248356617137
CNOT11	2.83994624511022	0.0694312798750622	1
CNOT2	24.8377689972431	6.75805628021862e-08	0.000565784471779903
CNOT3	6.92286649598859	0.00247495651180419	1
CNOT4	14.2968241982276	1.73688139247691e-05	0.145411710178167
CNOT6	15.2111585069146	1.00987577693251e-05	0.0845468000447898
CNOT6L	0.989201775628759	0.380176271068393	1
CNOT7	20.1869183310935	6.56797319212851e-07	0.00549870715644999
CNP	5.64769856803323	0.00663998338485136	1
CNPPD1	18.8896365602679	1.29605390565376e-06	0.0108505632981333
CNPY3	27.624359570069	1.92549991864966e-08	0.000161202853189349
CNPY4	10.3926451722093	0.000208008103891728	1
CNRIP1	2.37587363897452	0.105027383288737	1
CNST	38.2669325722025	2.84129349350442e-10	2.3787309127619e-06
CNTFR	14.5913965034505	1.45628917946871e-05	0.12192053010512
CNTLN	16.0060162633205	6.37172068732249e-06	0.0533440455942639
CNTN1	0.592846830987133	0.557205934755324	1
CNTN2	50.2620613733072	5.56783584573719e-12	4.66139217005118e-08
CNTN3	38.2813682885558	2.82657875761315e-10	2.36641173587373e-06
CNTN4	0.745865649606112	0.480359874085586	1
CNTN5	1.99034830258916	0.149040252403795	1
CNTN6	52.8667465664043	2.58692043517092e-12	2.1657697883251e-08
CNTNAP1	47.1547701552204	1.44213680632106e-11	1.20735693425199e-07
CNTNAP2	20.2489353313615	6.36137044499054e-07	0.00532573933654608
CNTNAP3	40.9237629315348	1.11532921876506e-10	9.33753621950105e-07
CNTNAP3B	25.3671777626661	5.2935576104773e-08	0.000443176643149159
CNTNAP4	15.4748517097067	8.65841521822481e-06	0.0724882522069781
CNTNAP5	17.4504873680213	2.82748051593147e-06	0.0236716668793782
CNTRL	62.0081952419967	2.13919947252232e-13	1.79093779839569e-09
CNTROB	5.10572267821684	0.0102438473765499	1
COA1	7.95090713074721	0.0011529363959558	1
COA3	0.727583293803152	0.488926516464126	1
COA6	0.63422480989472	0.535234477372541	1
COASY	10.5153597185801	0.000191523289638835	1
COBL	3.37584695455467	0.0434712921751097	1
COBLL1	42.7593526375612	5.98129810321149e-11	5.00754277200866e-07
COCH	10.0606137120805	0.000260495325680802	1
COG1	50.1597634969203	5.74124952309606e-12	4.80657410073602e-08
COG2	18.3685858276661	1.71342073642143e-06	0.0143447584053202
COG3	40.7650824266194	1.17806347188744e-10	9.86274738664163e-07
COG4	20.0893632346629	6.90729589955518e-07	0.0057827881271076
COG5	51.355669910408	4.02220995300395e-12	3.3673941726549e-08
COG6	5.57520465184492	0.00703289780061767	1
COG7	9.03619237243595	0.00052954991819709	1
COG8	20.7714076841965	4.868807581932e-07	0.00407616570759347
COIL	21.3003676290458	3.72653884031451e-07	0.00311985831711131
COL11A1	252.651881209416	1.70065192964874e-24	1.42378579550192e-20
COL11A2	54.6035027526016	1.57480576562807e-12	1.31842738698382e-08
COL12A1	25.0104217391365	6.23872612493543e-08	0.000522306151179594
COL14A1	36.9231944004507	4.63279364281946e-10	3.87857483776845e-06
COL16A1	32.7612021478509	2.26936601214247e-09	1.89991322536568e-05
COL18A1	201.767286060131	1.40503577341239e-22	1.17629594950085e-18
COL19A1	5.70744349859771	0.00633345319269248	1
COL25A1	1.8765644646764	0.165440620744055	1
COL26A1	12.4209430376617	5.52543736141806e-05	0.46258961589792
COL28A1	146.819684557945	6.10276088147517e-20	5.10923140997101e-16
COL4A1	27.1191075014784	2.40478785342891e-08	0.000201328839089069
COL4A2	66.6564445761217	6.67520273938681e-14	5.58847973341464e-10
COL4A3	18.187462832587	1.88964475312754e-06	0.0158201058731838
COL4A3BP	10.5065753955965	0.000192656606463979	1
COL5A1	3.40680125210374	0.0423244039207887	1
COL5A2	72.3745535723655	1.72841237548525e-14	1.44702684075625e-10
COL5A3	108.477769666562	1.58212814982042e-17	1.32455768702966e-13
COL6A3	12.1033324255305	6.76404362512269e-05	0.566285732295272
COL9A1	4.59719786875905	0.015511668066868	1
COLGALT1	34.0315126894295	1.37983626299162e-09	1.15519891937658e-05
COLGALT2	25.1382755544221	5.88116658517885e-08	0.000492371266511173
COLQ	35.0377776841477	9.37873169342248e-10	7.8518741737333e-06
COMMD1	4.17607858944396	0.0220069530863183	1
COMMD10	9.00746663512898	0.000540374406164053	1
COMMD2	86.4294569713318	8.60829339293319e-16	7.20686322856366e-12
COMMD4	5.43794035742448	0.00784499312304916	1
COMMD7	2.43078823132514	0.0999657687898199	1
COMMD9	18.1001807845685	1.98124308362752e-06	0.0165869670961296
COMT	24.1169843368852	9.46685233585599e-08	0.000792564877557863
COPA	70.4124056593179	2.7219680557126e-14	2.27883165624259e-10
COPB1	0.280435577878346	0.756825630525898	1
COPB2	2.77782083927119	0.0733530694289312	1
COPE	15.3464951429066	9.33058632811947e-06	0.0781156687390162
COPS2	31.8931195946507	3.20991123202025e-09	2.68733768344735e-05
COPS3	7.12075804436854	0.00213197714834298	1
COPS5	2.96364261952155	0.0622619515847223	1
COPS6	9.20829970977879	0.000469275433731319	1
COPS7A	6.49543548144779	0.00342808432551517	1
COPS7B	1.73104709160237	0.189211708409683	1
COPS8	3.82763309884824	0.029521801311625	1
COPZ1	9.15799334366447	0.000486112499143625	1
COQ10A	7.19590761618083	0.00201510476491224	1
COQ6	40.4525726957138	1.31265606581615e-10	1.09895565830128e-06
COQ7	9.53119591916669	0.000374764851454097	1
COQ9	3.60970848081622	0.0355492930822092	1
CORO1A	27.5935660564067	1.95163423923733e-08	0.000163390818508949
CORO1B	28.8684582697153	1.12464575191445e-08	9.41553423502775e-05
CORO1C	19.6004537743364	8.9068600278201e-07	0.00745682321529098
CORO2A	40.7061977791611	1.20227347678139e-10	1.00654335476138e-06
CORO2B	75.3782587314128	8.78134249163653e-15	7.3517399339981e-11
CORO6	101.344346414673	5.32464485887409e-17	4.45779267584939e-13
CORO7	33.5918065404987	1.63702794246536e-09	1.370519793432e-05
COTL1	0.0132042005777658	0.986886592303992	1
COX10	2.13795834281021	0.130260483132837	1
COX11	38.1233850784666	2.99205354177628e-10	2.5049472251751e-06
COX15	54.6909535223235	1.53639752840653e-12	1.28627201078195e-08
COX18	57.4505011320139	7.14984672376312e-13	5.98585167713448e-09
COX20	12.6254307206276	4.85564405933759e-05	0.406514520647743
COX4I1	14.8058742279842	1.28210491043279e-05	0.107337823101433
COX6C	0.398783229902297	0.673592461728144	1
COX7A2L	16.6692503887039	4.37103037665856e-06	0.0365942663133855
CPD	58.5333162258754	5.33463142951085e-13	4.46615343278648e-09
CPE	3.12487767560005	0.0540610067698646	1
CPEB1	115.906861300255	4.78901140059989e-18	4.00936034458223e-14
CPEB2	4.61566951473357	0.0152774847813059	1
CPEB3	10.2110232454439	0.000235183248302044	1
CPEB4	7.46376614684285	0.00165022701717817	1
CPLX1	34.0817347521017	1.35327729470262e-09	1.13296375112503e-05
CPLX2	3.6894985190896	0.0332052822241688	1
CPM	4.05466427079461	0.024367895556608	1
CPNE3	2.05753192253953	0.140163986083973	1
CPNE4	2.46623741384668	0.0968344651979246	1
CPNE5	22.4543429280491	2.10323769227594e-07	0.00176083059597342
CPNE6	33.2733731064606	1.85431247474362e-09	1.55243040385536e-05
CPNE8	148.180877385129	5.13238838184844e-20	4.29683555328351e-16
CPNE9	0.555251146432274	0.57798787317307	1
CPPED1	2.11988856428228	0.132419893723196	1
CPSF1	87.2304043127547	7.34311491480791e-16	6.14765580667719e-12
CPSF2	13.9733519247372	2.11119815341789e-05	0.176749509404146
CPSF3	45.4239876412427	2.49699668568947e-11	2.09048562525923e-07
CPSF4	14.2250104483925	1.81351458153201e-05	0.15182744076586
CPSF6	13.4086767665435	2.98098004538475e-05	0.249567649399611
CPSF7	2.01381292624702	0.14587508658111	1
CPT1A	5.04678138804712	0.0107441387786432	1
CPT1C	19.7475794045262	8.24821251700968e-07	0.00690540351924051
CRABP2	42.7670488943611	5.96591683662108e-11	4.99466557561917e-07
CRADD	0.0961188022839397	0.908550702086186	1
CRAT	24.2164654935292	9.03368611217822e-08	0.00075630020131156
CRB1	5.90876606618633	0.00540509060358853	1
CRBN	52.5707192643469	2.81855041573345e-12	2.35969040805204e-08
CRCP	14.5878027260963	1.45941036921929e-05	0.122181836111039
CREB1	3.55533004432306	0.0372455282382581	1
CREB3	15.8448556980224	6.989803981301e-06	0.058518638931452
CREB3L2	10.1161439931084	0.000250833489234594	1
CREB5	2.51440086053152	0.0927436402029577	1
CREBBP	0.120638714905222	0.886653054948193	1
CREBRF	21.6990047787664	3.05310291003376e-07	0.00255605775628026
CREBZF	6.66482676342606	0.00301109581596444	1
CREG1	71.6458277991564	2.04368352712823e-14	1.71097184891175e-10
CREG2	19.1582872927162	1.12388444950929e-06	0.00940916061129174
CRELD1	15.4592175753887	8.73750348758835e-06	0.0731503791980897
CRELD2	121.130679894018	2.14708091358037e-18	1.79753614084948e-14
CRHR1	6.19808487230339	0.00431278135963547	1
CRIM1	12.9640217007217	3.9269814883476e-05	0.328766890204461
CRIP2	6.27419800873423	0.00406568801815029	1
CRIP3	3.33965359673532	0.0448536597626189	1
CRIPT	24.5454180190988	7.74317113018534e-08	0.000648258287019116
CRISPLD2	45.259684126441	2.63250991470879e-11	2.2039373005942e-07
CRK	3.34598314841063	0.044608629641815	1
CRLF3	13.1522043830574	3.49311788320109e-05	0.292443829181595
CRMP1	24.4960226837488	7.92393454307406e-08	0.00066339179994616
CRNKL1	7.64288692439996	0.00144536191471873	1
CROCC	2.0359448727629	0.142954117174797	1
CRTAC1	5.84608403222317	0.00567781570611107	1
CRTAP	11.0639398459404	0.000132917632197387	1
CRTC1	0.549910572095977	0.581005161777679	1
CRTC2	14.1833910189611	1.85953916560043e-05	0.155680618944068
CRTC3	13.8897751050689	2.2210284834104e-05	0.185944504631119
CRY1	2.56763890364968	0.088431485034412	1
CRY2	5.58443283748155	0.00698155809948244	1
CRYL1	0.801463649970203	0.455260007728012	1
CRYZL1	0.754655137928932	0.476297398794789	1
CS	7.00835928802098	0.00232019284027171	1
CSAD	96.3360331852977	1.30300906166301e-16	1.09087918642427e-12
CSDC2	10.8770438786518	0.000150427494041782	1
CSDE1	0.0574343221559292	0.944256206454112	1
CSE1L	2.18212337067963	0.125136252541455	1
CSGALNACT1	1.30339743474829	0.282121654969563	1
CSGALNACT2	2.2243297030285	0.120436172142387	1
CSK	7.07255102421666	0.00221066545072144	1
CSMD1	7.4386643517393	0.00168127792912807	1
CSMD2	42.879752229878	5.74535565482823e-11	4.81001175422219e-07
CSMD3	0.956345821020711	0.392316435842387	1
CSNK1A1	7.4963866185026	0.00161076962517424	1
CSNK1D	14.6104715248812	1.439839092689e-05	0.120543328839923
CSNK1E	20.4895491973838	5.62199984305273e-07	0.00470673826860374
CSNK1G1	4.4231643457203	0.0179116091950706	1
CSNK1G2	8.28082296860467	0.000907377376113776	1
CSNK1G3	18.7440981641411	1.40064990230523e-06	0.0117262409820994
CSNK2A2	3.7268860426028	0.032163145308733	1
CSPG4	5.42410516352156	0.00793212239142596	1
CSPG5	32.7104569708838	2.31547940022652e-09	1.93851935386964e-05
CSPP1	32.5500313787087	2.46782269693189e-09	2.06606116187138e-05
CSRNP2	7.45941958043051	0.00165556045078189	1
CSRNP3	7.26121041889699	0.00191899109959036	1
CSRP1	6.89088533638884	0.00253559432233943	1
CST3	10.3753830489505	0.000210443502374627	1
CSTB	5.18463602424463	0.00961190111152577	1
CSTF3	2.93153613684058	0.0640450020013707	1
CTBP1	45.8849816148707	2.15436821321885e-11	1.80363706810682e-07
CTBP2	15.7354145262988	7.44506918941301e-06	0.0623301192537658
CTC1	20.1876374508812	6.56553769848918e-07	0.00549666816117514
CTCF	48.5753048570941	9.28494805654419e-12	7.7733585129388e-08
CTDP1	30.5893101354589	5.46175059991242e-09	4.57257760224668e-05
CTDSP2	14.64508157605	1.41048635577284e-05	0.118085917705302
CTDSPL	17.2885075674053	3.09250837523258e-06	0.0258904801174472
CTDSPL2	16.0799227452406	6.10766775692746e-06	0.0511333944609967
CTGF	1.21954589968775	0.305375704695641	1
CTIF	25.4242911522411	5.1567477873927e-08	0.000431722924760517
CTNNA1	16.4383955159675	4.97999895639611e-06	0.0416925512629482
CTNNA2	7.20720137680354	0.00199812883869655	1
CTNNAL1	9.84770447932916	0.000301302956721643	1
CTNNB1	6.02450741205623	0.00493692405401135	1
CTNNBL1	9.37512019705349	0.000417677194469636	1
CTNND1	19.4778342487996	9.49780737177029e-07	0.00795156433164608
CTNND2	21.9232918815954	2.73141629149e-07	0.00228674171923543
CTNS	9.75217787718083	0.000321736776877205	1
CTPS1	31.3151248476313	4.056235926277e-09	3.3958807174791e-05
CTR9	27.8952312781737	1.71079861052819e-08	0.00014322805967342
CTSA	5.22823915319047	0.00928035083655716	1
CTSB	0.223328453487225	0.800773994437422	1
CTSC	0.963864762364042	0.389502864771206	1
CTSF	4.63110634414818	0.0150846155049648	1
CTSH	12.2291342311568	6.24187723566423e-05	0.522569962169809
CTSK	20.1289300877587	6.76751195106076e-07	0.00566576100542807
CTSL	5.96314172221022	0.00517961165957983	1
CTSO	19.3783034176674	1.00076091723425e-06	0.00837837039908511
CTSS	15.1537310290851	1.0444456204799e-05	0.087440987346577
CTSZ	38.2250890371097	2.88440050001846e-10	2.41482009861545e-06
CTTN	14.5055252077543	1.53281646488121e-05	0.128327394439855
CTTNBP2	0.53690140545554	0.58842419678288	1
CTTNBP2NL	3.13202302798088	0.0537248395518085	1
CTU2	1.37823884860642	0.262930646571398	1
CUEDC1	13.3622337331227	3.06753740504844e-05	0.256814231550655
CUEDC2	7.31402189764242	0.00184477509827966	1
CUL2	0.244931104769562	0.78384305345223	1
CUL3	1.02534312669754	0.367275078135638	1
CUL4A	20.4947378699725	5.60708424174789e-07	0.00469425092719134
CUL5	1.87798480028884	0.165224650417634	1
CUL7	115.418592508781	5.16993077863845e-18	4.32826604787611e-14
CUL9	14.653083849847	1.40378920016436e-05	0.11752523183776
CUX1	18.6564467182165	1.46787284206178e-06	0.0122890314337412
CUX2	22.4774468877595	2.07960864203391e-07	0.00174104835511079
CWC15	38.6240565288551	2.49970631531608e-10	2.09275412718262e-06
CWC22	23.9690426153661	1.01516579260286e-07	0.000849896801567116
CWC25	78.5984737150875	4.34747001567389e-15	3.63970189712218e-11
CWC27	47.8955450070147	1.14497942819913e-11	9.58576777288308e-08
CWF19L1	0.681768674584619	0.511103897402887	1
