Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
36	ATP13A2	-0.143476579604312	0.48346728255347	0.62203597503268	-1.36880354921408	1.04389830113405e-11	1.16062637146006e-10	-1.17329439771561	0	0	239.389553099029	4.93864806017511e-24	4.1346361559786e-20
37	ATP6V0E1	-0.120483065930039	0.76656016576691	0.85177097702786	-2.05413518182499	1.23722039102603e-06	6.40965910499375e-06	-2.27461740322245	4.97749689021276e-07	3.91650413203583e-06	18.373997080069	1.7084283694657e-06	0.0143029623091669
38	ATP6V1F	-0.138112246218452	0.701448313159424	0.803135295099931	-1.95401973964059	2.82333893744102e-05	0.000114133237973231	-2.03931079178304	0.000119081800039611	0.000540940222426274	22.7958018164569	1.78086782819731e-07	0.00149094254576679
39	BAG6	0.037344852482322	0.894192264226717	0.936708913426686	-0.741027977191332	0.0111790224825365	0.0241944729931081	-0.988517335876262	6.43929354282591e-15	1.62378811869092e-13	82.7056147882691	1.83133503748977e-15	1.53319369338643e-11
40	BAHD1	-0.596725823317376	0.058859268915372	0.130431392101507	-1.18058881509602	0.000261714204862873	0.000859580746611209	-0.691455536926767	3.24926308081785e-10	4.54137404217147e-09	54.1821485882444	1.77446585981069e-12	1.48558281783351e-08
41	BCDIN3D	-0.461842132848016	0.0679558749938851	0.145729145862911	-2.19195721170767	5.88173953985915e-12	6.78263408095053e-11	-2.0094922022984	1.45704857001938e-06	1.03993270487658e-05	35.4163702956855	8.12507109232876e-10	6.80230951849764e-06
42	BCL7B	0.0392065161336169	0.905360248923885	0.942394132039136	-1.8508986048529	2.81088041731437e-10	2.54682801447574e-09	-1.51288043803847	1.85581338518759e-07	1.56463944217427e-06	30.697226851679	5.22404773549308e-09	4.37357276415481e-05
43	BLOC1S2	0.556994575967629	0.171501283742231	0.293741560452119	-1.49329058496562	0.000129732463820975	0.000452927517560135	-2.64447349596725	3.62017082977673e-11	5.87193234933848e-10	19.2812955989124	1.05321001623993e-06	0.00881747425596065
44	BMP1	-0.0143422013510395	0.968850848074066	0.982344592476212	-0.934570088299032	0.00669640213463696	0.0154569282247534	-1.05127794072714	3.09322204887774e-05	0.000162768416047797	49.0741085666176	7.97169661804176e-12	6.67390440862456e-08
45	BRAT1	-0.463412508939341	0.251427713005187	0.39278835851454	-0.906675564397185	0.0226721719435585	0.0446930594564332	-0.763845736947187	1.56803398443373e-06	1.10874835453371e-05	43.9398844323376	4.04401379837589e-11	3.38564835200029e-07
46	BRPF1	-0.239400196255794	0.357546713804466	0.505126744510799	-0.607752372389976	0.0147676480252845	0.0308085594985502	-0.458207071066447	0.000222595021511118	0.000947897009201975	33.45517120807	1.72680276794455e-09	1.44567927732318e-05
47	BTAF1	0.101563269218326	0.50299747577146	0.63927218284902	-0.805685470898935	2.61234500298357e-06	1.28611078646841e-05	-0.695793587601463	2.18728985057481e-06	1.51338765529028e-05	27.3437165040489	2.17790934300889e-08	0.000182334570196705
48	BTBD9	0.0250882041781104	0.854914511751262	0.911509877686986	-0.930729904690251	2.5123780700298e-07	1.45059511739927e-06	-0.773551033398652	1.36730443738298e-05	7.89453293087606e-05	36.5255046798675	5.36562071055451e-10	4.49209765887623e-06
49	BTN3A1	-0.0574543470743209	0.871313874789377	0.921273018405742	-3.30378862757872	0	0	-3.15768055241	3.13971071363994e-13	6.70552502413102e-12	64.505037925762	1.13543745580507e-13	9.50588238000001e-10
50	BTN3A3	-0.389783644497806	0.240097733017482	0.378879605064694	-3.25516054949962	0	0	-2.50913710905128	3.99680288865056e-15	1.03275412912909e-13	66.7534989343876	6.51914043804639e-14	5.45782437473244e-10
51	C16orf96	-0.318141685393806	0.368001021994936	0.515373796611175	-2.74094802106841	9.71889235756862e-13	1.22355739575285e-11	-2.18465792870802	0	0	36.2292246925325	5.98988938167302e-10	5.01473539033665e-06
52	C19orf44	0.574185526666008	0.0613915114745842	0.13468808544686	-2.6424785830395	0	0	-3.5527352424275	0	0	122.03799427137	1.87343707992153e-18	1.5684415233103e-14
53	C1QL2	-0.630306755287234	0.0570898770647636	0.127280468907696	-2.53360663429526	2.307265489776e-12	2.79543077864033e-11	-1.62115006858449	0.000142940688551585	0.000639262523800144	36.7282718001937	4.97792130090501e-10	4.16751571311768e-06
54	C1QTNF2	-0.301520191064234	0.458758509461195	0.599645002530698	-4.52942928563973	0	0	-4.86929772221669	0	0	109.079217466927	1.43263172060847e-17	1.19939927649341e-13
55	C20orf96	0.547027623710825	0.0562638482904703	0.12581221631619	-1.10837435241749	5.09534892767505e-05	0.000194875565200984	-1.64460601663915	4.32054392263126e-12	8.14675534240291e-11	28.4440916515085	1.34901982500941e-08	0.000112939939749788
56	C6orf89	-0.282572041622169	0.110156839559936	0.210940773283573	-1.16677678174721	9.22120158008966e-11	8.97673251494309e-10	-1.06856795674369	1.66546175961457e-07	1.41412229731168e-06	31.0595075068485	4.50219410080705e-09	3.76923690119567e-05
57	CACNA1H	0.0362799356388472	0.930905087121218	0.958850564638144	-2.06927578838559	4.67752503396923e-11	4.661933283856e-10	-1.21827709419402	8.18906444544076e-06	4.97968881001953e-05	64.2925449975733	1.19746144177852e-13	1.00251471905698e-09
58	CACNB3	0.0656452034301473	0.698595527044011	0.800854683337321	-0.771122208499152	9.25958617346012e-05	0.000334575983790281	-0.847142049226877	9.57386410149752e-08	8.57244815590773e-07	76.9670037713336	6.18979608529173e-15	5.18209728260623e-11
59	CAPN12	0.24219757050411	0.343490001532122	0.491299876676118	-3.25761600711087	0	0	-4.17947664160552	0	0	93.6251376407074	2.14915825253914e-16	1.79927528902577e-12
60	CASC1	0.252995509737025	0.263858564380679	0.406668612112491	-2.75559903572746	0	0	-2.76614750837945	0	0	73.549080915655	1.32295956306027e-14	1.10758174619406e-10
61	CASKIN1	-0.310161216141147	0.0906287542807585	0.181865755234542	-0.51953766229755	0.00518482703873446	0.0123421586489295	-0.572918291706997	1.10284432988106e-05	6.50670382647232e-05	117.828933134007	3.55253763611502e-18	2.97418450895549e-14
62	CCDC122	0.117400591698904	0.764485677152613	0.850308766988399	-2.61947829478928	1.50492951433989e-11	1.63626881740956e-10	-3.07990085546006	9.99200722162641e-15	2.48228737268416e-13	31.1934798786636	4.2623976226161e-09	3.5684792896542e-05
63	CCDC157	-0.303775886070642	0.464769753899404	0.604858134563315	-2.14763834456118	1.55717487793083e-07	9.25899721451487e-07	-1.60553366274343	5.48581535753101e-09	6.15646731544901e-08	47.4771458745695	1.30396115254081e-11	1.09167627690717e-07
64	CCDC173	-0.589043009796817	0.10091363552493	0.198414503667148	-3.66560527023614	0	0	-3.28696975410662	0	0	43.864389821227	4.14563291192157e-11	3.47072387386074e-07
65	CCDC174	-0.164941616108402	0.210334384569262	0.343259155480284	-1.09302094624455	6.23945339839338e-14	9.03749201580439e-13	-0.755592733002764	4.68581055357298e-06	2.99462640874145e-05	16.1198304018587	5.96987134184551e-06	0.0499797628739306
66	CCDC77	-0.258117823062546	0.319491154473852	0.466233213396389	-1.48717413919399	1.38850593578432e-06	7.10114336859276e-06	-1.23741288945888	3.21922383639262e-07	2.58650114762754e-06	27.4515390420992	2.07706625382781e-08	0.000173891986770464
67	CCDC97	-0.225590210050959	0.337611367436034	0.485399685415504	-1.13473835499219	1.02599779561174e-07	6.31128107631265e-07	-0.808385888436923	1.46441773818395e-06	1.044301985015e-05	72.191152074346	1.80263348237301e-14	1.50916475144268e-10
68	CCL27	-0.406956904232093	0.100144334008626	0.197226150157661	-2.1847366973876	1.53239201616806e-06	7.79889723973192e-06	-2.12057955375591	4.11880665756037e-05	0.000210388342508209	16.787265034542	4.09033124207435e-06	0.0342442531586464
69	CCND1	0.458767062505701	0.299600697227083	0.447661028679645	-1.88032387302087	6.42360214775373e-06	2.92273897722795e-05	-2.96700334099391	0	0	28.7339588566452	1.1911944707403e-08	9.97268010903775e-05
70	CCND2	0.0809405993529368	0.633787897315568	0.751142734474226	-0.426856365094967	0.0126511549494903	0.0269779595611648	-0.863155436206801	1.02835848725391e-07	9.15895452690398e-07	17.3039373079442	3.0661776349588e-06	0.025670039159875
71	CCNJL	0.396048110366034	0.264719439525591	0.407845260895886	-2.86643744579816	8.65973959207622e-15	1.38093980694975e-13	-3.71482728223853	0	0	66.619317719047	6.73593180542973e-14	5.63932210750577e-10
72	CD163	-0.732866658574671	0.0796772678556636	0.165440993672524	-3.12052352100464	5.39887934358774e-09	4.08674664236135e-08	-2.32893348272181	6.49555472298502e-07	4.97082121945435e-06	17.5337203291665	2.70064839671697e-06	0.0226098283773145
73	CDH24	-0.523604836554228	0.156244472482823	0.274172861795471	-2.79297245035699	0	0	-1.81336926922529	5.96811489117499e-11	9.37430729247974e-10	86.6456653122621	8.24576356407595e-16	6.90335325584439e-12
74	CDH8	-0.053946292936344	0.81879933391045	0.887393688034036	-0.434728821719492	0.00294897709113506	0.00751746554585678	-0.80313326051027	0.000418832605425301	0.00166262047065937	16.5981404357079	4.54983506803074e-06	0.0380912191895534
75	CDIP1	0.124257591089092	0.652329698482871	0.764888548417171	-1.13367671814877	0.000168775206136784	0.000577672128281749	-0.696420395327747	0.0106621326467156	0.0274825660462755	42.4281632516033	6.68411654985824e-11	5.59594237554132e-07
76	CDK11B	-0.370038944227054	0.131524161971511	0.240471780743718	-1.48022139140567	7.35927745409981e-08	4.65698192333512e-07	-0.940326334062436	2.47783254270217e-06	1.69896920945967e-05	29.5650715838289	8.37070563420682e-09	7.00795475695795e-05
77	CDON	0.112896828776587	0.58918139218391	0.714666272872166	-0.533409074218659	0.010973439943716	0.0238189367925306	-0.798581859092823	3.96364407961869e-09	4.5770521702852e-08	22.5401053159193	2.01691403346326e-07	0.00168856042881544
78	CENPK	-0.0215100058262489	0.949540425232209	0.970883173476042	-2.82823773155694	2.34193688886108e-08	1.6071061994709e-07	-3.28722614484464	8.04289967959448e-12	1.45747091163561e-10	29.8789681523057	7.33738419897871e-09	6.14285805138498e-05
79	CEP104	0.0447165311606548	0.726270278932986	0.822222417204456	-0.827183101242081	2.61643906540598e-09	2.07825691229401e-08	-0.969776181649794	0	0	60.7487487202192	2.96583473298201e-13	2.48299683845254e-09
80	CEP57L1	-0.195286199089474	0.258116060400544	0.399805302067226	-2.47243358529571	0	0	-2.37527842175972	0	0	108.820002346911	1.49516350202429e-17	1.25175088389473e-13
81	CEP70	0.200084505437561	0.316436189470299	0.463381720488336	-1.67525050229445	2.22044604925031e-16	4.14021699873577e-15	-1.9163541449652	0	0	60.4097115557075	3.24127486858991e-13	2.71359531998347e-09
82	CFLAR	-0.134369868061744	0.429088940411652	0.572300877668687	-0.901877485433021	3.92930222137267e-07	2.20631242101489e-06	-0.907137593264692	3.91275900568644e-11	6.29954199915517e-10	16.134294250638	5.92073604356399e-06	0.0495684021567177
83	CHRM4	-0.710283733170565	0.0803091121656074	0.166316742995617	-2.74377510720233	2.96229707430484e-12	3.53785322483312e-11	-2.15874044214448	1.01860297974099e-10	1.5499690178238e-09	45.3073590586153	2.5924139477777e-11	2.17036895707949e-07
84	CLP1	-0.0571390007753997	0.874240475995506	0.922619597256319	-2.51786625112711	1.29452470964964e-09	1.0667087469672e-08	-2.52619214573715	2.46818121496517e-11	4.13272262633768e-10	26.4724996614046	3.20694414748897e-08	0.000268485364027777
85	CNGA3	-0.0933409189232081	0.82252303344466	0.888794641020849	-2.84413954189563	9.7586383418502e-12	1.09077864082737e-10	-3.15570513249704	1.54765089632747e-11	2.70499651441619e-10	34.9132172324897	9.83418158410723e-10	8.23317682221457e-06
86	CNOT10	-0.145405862783217	0.612225985440504	0.734636082859094	-1.40977032997782	3.44516845562914e-06	1.66118486591134e-05	-0.78779407852351	1.53972439573824e-05	8.70396532148585e-05	22.8893378316202	1.70190595044637e-07	0.0014248356617137
87	COG2	-0.100119819715523	0.671452297065361	0.78010378596707	-0.876740245515905	1.90358174334548e-07	1.11758670093186e-06	-1.3544150147837	6.2706613679353e-08	5.84609988556285e-07	18.3685858276661	1.71342073642143e-06	0.0143447584053202
88	COMMD9	-0.354408305440511	0.263522290963887	0.406374768824767	-1.06460117858666	0.000695586368638645	0.0020783187288518	-0.846537022290019	0.00652867361206999	0.0181467647676793	18.1001807845685	1.98124308362752e-06	0.0165869670961296
89	COQ6	0.0731279591153721	0.691216661481595	0.795117599604825	-1.31319180329108	4.44089209850063e-16	8.08242361927114e-15	-1.25080690548215	4.85045492659708e-09	5.5099061934153e-08	40.4525726957138	1.31265606581615e-10	1.09895565830128e-06
90	CORO2A	-0.668776721625381	0.0519998041143332	0.118589583232143	-2.0011905015253	1.1441241287713e-09	9.51202304475997e-09	-0.736674191073016	0.000568225186548865	0.00217322122511973	40.7061977791611	1.20227347678139e-10	1.00654335476138e-06
91	CPD	0.212578378580483	0.0895851107949543	0.180290035474846	-1.25785843960326	8.95061802452801e-13	1.13194220696901e-11	-1.34334709023427	1.04032782388686e-09	1.34407786135505e-08	58.5333162258754	5.33463142951085e-13	4.46615343278648e-09
92	CSPG5	-0.402355918834673	0.0750746005693048	0.157604860865362	-1.05008414522012	9.28081882012322e-07	4.91454871360351e-06	-0.502780213176878	0.00522405679951898	0.0150716627176762	32.7104569708838	2.31547940022652e-09	1.93851935386964e-05
93	CSPP1	0.028628989781041	0.770677434602307	0.854810742248346	-0.975870141269882	7.62190310865662e-11	7.45450617122351e-10	-0.735850099961719	4.87897701373363e-06	3.10150307964905e-05	32.5500313787087	2.46782269693189e-09	2.06606116187138e-05
94	CTDP1	0.306277716685786	0.308272126458791	0.455753845682142	-0.985721832576954	0.00162224855040605	0.00443831324324793	-1.02770725453812	2.86846280062036e-09	3.37760486171501e-08	30.5893101354589	5.46175059991242e-09	4.57257760224668e-05
95	CTSK	0.00728909770053876	0.987507481311306	0.99236737889068	-1.96466498706582	4.04249102814447e-06	1.92293948225145e-05	-2.37974780317678	5.04745134577433e-11	7.98814039070373e-10	20.1289300877587	6.76751195106076e-07	0.00566576100542807
96	CUL7	0.184984951193907	0.372657034666457	0.519807513200197	-0.909795129257272	1.28170061755029e-05	5.51975183648714e-05	-0.920093694217874	0	0	115.418592508781	5.16993077863845e-18	4.32826604787611e-14
97	DCHS1	-0.557019965727232	0.121891368577805	0.227175987919275	-2.4146201596312	1.95290672522219e-10	1.8066005639293e-09	-1.75915606359161	2.24575913421177e-12	4.3724408073537e-11	91.1636662680924	3.42037302118046e-16	2.86353629333228e-12
98	DCP1A	-0.199939096669614	0.275107335408967	0.419985159016023	-0.868220533434023	6.07841899924466e-07	3.30659674214921e-06	-0.676276455513707	5.59761858405228e-05	0.000275342319539869	29.384065254613	9.03479221511583e-09	7.56392804249497e-05
99	DCUN1D2	-0.348234936419512	0.142788605327293	0.255760848053081	-1.52399608000064	9.52371514983952e-12	1.06594309136974e-10	-0.930208178058786	0.000344122285683257	0.0014046766337105	55.9932740619671	1.06721193110557e-12	8.93469828721582e-09
100	DCXR	-0.119786395646098	0.720514971740809	0.818584793515273	-1.45351783879604	2.07591228016391e-05	8.59097261964024e-05	-0.912409822578172	0.000231195731602796	0.000981029227054539	27.9926642919774	1.63983053831582e-08	0.000137286612667801
101	DGKG	0.153804493035772	0.569766373751255	0.698285134853986	-1.23875617094922	4.05357969412989e-11	4.06913299751265e-10	-0.652369801258262	0.021165889872983	0.0486147681801408	33.6018954553179	1.6305957708827e-09	1.36513477938299e-05
102	DHODH	-0.503354261443901	0.244067319241003	0.383580175837372	-2.72424148159398	2.72830646963484e-11	2.83391833297555e-10	-2.68011841880894	2.22044604925031e-16	6.49985116235092e-15	31.1574815493954	4.32548765344188e-09	3.62129826346154e-05
103	DHX57	0.157041965225009	0.327099105727881	0.474441045244944	-0.676077444161972	7.68346591462077e-07	4.13406019519313e-06	-0.987857121666988	4.10963463259861e-09	4.72607982748841e-08	34.050358815004	1.36980647622523e-09	1.14680198189576e-05
104	DISP2	-0.339144826367008	0.40040210358864	0.546000307923897	-1.28583536156627	0.000848664517031805	0.00248949521254039	-0.976041744441156	0.000129180357968828	0.000583332231345753	39.4322434255729	1.87591331900653e-10	1.57051463067226e-06
105	DMXL1	-0.0103168167302625	0.952770749415198	0.972532824735607	-1.61457346379265	0	0	-1.02539420226737	2.34480124206016e-09	2.84090824870154e-08	54.7804478121683	1.49810536125803e-12	1.25421380844522e-08
106	DNAJA3	-0.230619889862425	0.416245069532672	0.559897770264705	-0.77340132639027	0.000324266671460904	0.00104655380627243	-1.11094134448951	5.29432488516335e-07	4.13857030238913e-06	27.5643186988547	1.97680019823548e-08	0.000165497712596275
107	DNAJC25	-0.329453216289061	0.253100637606583	0.394518439404639	-1.10605241599024	5.77073680616547e-05	0.000218214130719139	-1.03924227059352	0.00229585266268284	0.00727787902006086	17.3788900910312	2.941568293398e-06	0.0246268097523281
108	DQX1	-0.611051779507628	0.0550122147959584	0.123596094851426	-2.34470524486414	7.1143313462585e-11	6.99074906465682e-10	-1.86751531085772	6.11023087748741e-06	3.8061646507682e-05	25.6985959288095	4.54937442476032e-08	0.000380873626840934
109	DTX2	0.165146014838294	0.651008051603831	0.763873778279926	-1.2569546801936	0.000196888331778222	0.000665461894891916	-1.44279410950806	4.08869989421135e-06	2.64942689739453e-05	34.4833612176146	1.15920177664806e-09	9.70483727409752e-06
110	ECE2	-0.31155845470192	0.340760187481612	0.488759306418584	-1.27385862927808	2.30597752080008e-05	9.47748836727457e-05	-1.13995238353879	0.000580329981376027	0.00221143495861634	52.8314358433907	2.6134708718519e-12	2.18799781391441e-08
111	ECI1	-0.323168685279197	0.318214641699974	0.465181243288316	-1.5911227879856	2.07513925412073e-05	8.59097261964024e-05	-1.38781532262773	0.000232971223935508	0.000987562069259782	20.3223553250452	6.12554037957738e-07	0.00512830240578218
112	EFEMP1	-0.477997450303653	0.281740478267414	0.427383816643376	-2.56097996041368	2.48575890982039e-08	1.69745298474848e-07	-2.29817269232129	7.85856313356703e-09	8.62279037407906e-08	21.0072068979725	4.31997921287347e-07	0.00361668659701767
113	EFEMP2	-0.322655869832407	0.325636245633115	0.472800992332059	-3.44722419265067	0	0	-3.08556044660617	0	0	137.115800787483	2.18765207766801e-19	1.83150231942365e-15
114	EFNA1	-0.449939553837066	0.156001903919818	0.273976912023645	-2.89967610754749	1.11022302462516e-15	1.97341553336769e-14	-2.85028689920809	0	0	67.228294571926	5.80886127178561e-14	4.86317865673891e-10
115	EI24	0.0656762574779932	0.843991686649496	0.904377115145217	-1.21319841758598	0.00110626009414894	0.00316537034466158	-1.27642449134119	6.11020123386652e-11	9.54376953916614e-10	20.6663057604469	5.13650227846357e-07	0.0043002797075297
